系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
天津地铁,地铁4号线,900000075525,小街,0.0,0.0,117.097704,39.305302,900000075525012,,
天津地铁,地铁4号线,900000075525,郎园,2.454,2.454,117.104787,39.283923,900000075525021,,
天津地铁,地铁4号线,900000075525,柴楼,1.441,3.895,117.107823,39.271183,900000075525009,,
天津地铁,地铁4号线,900000075525,双街,0.961,4.856,117.110700,39.262836,900000075525008,,
天津地铁,地铁4号线,900000075525,西赵庄,1.221,6.077,117.116134,39.252692,900000075525007,,
天津地铁,地铁4号线,900000075525,延吉道,2.329,8.406,117.124184,39.232692,900000075525006,,
天津地铁,地铁4号线,900000075525,北仓,1.248,9.654,117.130520,39.222601,900000075525005,,
天津地铁,地铁4号线,900000075525,果园南道,1.131,10.785,117.138288,39.214399,900000075525004,,
天津地铁,地铁4号线,900000075525,南仓,0.873,11.658,117.143953,39.207894,900000075525003,,
天津地铁,地铁4号线,900000075525,天穆,1.206,12.864,117.151523,39.198773,900000075525002,,
天津地铁,地铁4号线,900000075525,柳滩,1.621,14.485,117.164243,39.188030,900000075525001,,
天津地铁,地铁4号线,900000075525,白庙,0.78,15.265,117.171536,39.183871,900000075525022,,
天津地铁,地铁4号线,900000075525,北洋桥,0.978,16.243,117.179638,39.177714,900000075525020,,
天津地铁,地铁4号线,900000075525,西沽公园,0.957,17.2,117.170875,39.172437,900000075525019,,
天津地铁,地铁4号线,900000075525,同城商务区西于庄,0.777,17.977,117.166101,39.166512,900000075525018,,
天津地铁,地铁4号线,900000075525,西站,1.062,19.039,117.166787,39.156977,120100021325065,,
