系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
西安地铁,地铁10号线,井上村,0.0,0.0,108.983190,34.317160,900000131714021,,
西安地铁,地铁10号线,帽珥冢,1.369,1.369,108.984287,34.329441,900000145392016,,
西安地铁,地铁10号线,团结村,1.191,2.56,108.984318,34.340148,900000145392015,,
西安地铁,地铁10号线,红旗厂,1.548,4.108,108.981648,34.353892,900000145392014,,
西安地铁,地铁10号线,西安工大·武德路,2.25,6.358,108.981659,34.374130,900000076251012,,
西安地铁,地铁10号线,景家堡,1.988,8.346,108.982319,34.391996,900000145392012,,
西安地铁,地铁10号线,未央湖,1.983,10.329,108.993052,34.407472,900000145392011,,
西安地铁,地铁10号线,西堡,3.136,13.465,109.026973,34.410950,900000145392010,,
西安地铁,地铁10号线,水流,2.136,15.601,109.039451,34.427164,900000145392009,,
西安地铁,地铁10号线,泾渭半岛,2.572,18.173,109.038221,34.450272,900000145392008,,
西安地铁,地铁10号线,杨官寨,1.969,20.142,109.036084,34.467891,900000145392007,,
西安地铁,地铁10号线,军庄,2.357,22.499,109.034386,34.489046,900000145392006,,
西安地铁,地铁10号线,崇皇,1.784,24.283,109.039060,34.504623,900000145392005,,
西安地铁,地铁10号线,榆楚,2.094,26.377,109.061825,34.506301,900000145392004,,
西安地铁,地铁10号线,鹿苑大道,1.855,28.232,109.082000,34.507728,900000145392003,,
西安地铁,地铁10号线,杏王,2.0,30.232,109.103708,34.509583,900000145392002,,
西安地铁,地铁10号线,昭慧广场,1.517,31.749,109.110170,34.522144,900000145392001,,
