系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
北京地铁,地铁17号线,嘉会湖,0.0,0.0,116.610369,39.792902,900000099933008,,
北京地铁,地铁17号线,次渠,1.996,1.996,116.591563,39.803550,110100023102002,,
北京地铁,地铁17号线,次渠北,1.428,3.424,116.576670,39.809390,900000099933006,,
北京地铁,地铁17号线,北神树,2.286,5.71,116.552736,39.818596,900000099933005,,
北京地铁,地铁17号线,十八里店,5.636,11.346,116.495847,39.844300,900000099933004,,
北京地铁,地铁17号线,周家庄,2.161,13.507,116.476361,39.856706,900000099933003,,
北京地铁,地铁17号线,十里河,1.878,15.385,116.458103,39.866135,110100023282025,,
北京地铁,地铁17号线,潘家园西,1.189,16.574,116.450869,39.875272,900000099933022,,
北京地铁,地铁17号线,永安里,3.842,20.416,116.450305,39.909823,110100023110020,,
北京地铁,地铁17号线,东大桥,1.449,21.865,116.450379,39.922852,110100023339010,,
北京地铁,地铁17号线,工人体育场,1.246,23.111,116.450448,39.934058,900000058113002,,
北京地铁,地铁17号线,左家庄,1.888,24.999,116.442720,39.949968,900000099933017,,
北京地铁,地铁17号线,西坝河,1.751,26.75,116.442254,39.965710,900000077547008,,
北京地铁,地铁17号线,太阳宫,1.035,27.785,116.448213,39.973816,110100023282014,,
北京地铁,地铁17号线,望京西,2.262,30.047,116.447987,39.994160,110100023070002,,
北京地铁,地铁17号线,红军营,4.431,34.478,116.441797,40.033722,900000099933013,,
北京地铁,地铁17号线,清河营,1.897,36.375,116.442102,40.050784,900000099933012,,
北京地铁,地铁17号线,天通苑东,1.953,38.328,116.442340,40.068348,900000099933011,,
北京地铁,地铁17号线,未来科学城,5.655,43.983,116.466838,40.115628,900000099933010,,
北京地铁,地铁17号线,未来科学城北,1.616,45.599,116.468858,40.130075,900000099933009,,
