系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
北京地铁,地铁房山线,阎村东,0.0,0.0,116.100817,39.729028,110100023092013,,
北京地铁,地铁房山线,苏庄,2.193,2.193,116.125306,39.723188,110100023092012,,
北京地铁,地铁房山线,良乡南关,1.325,3.518,116.140804,39.723202,110100023092011,,
北京地铁,地铁房山线,良乡大学城西,1.324,4.842,116.156282,39.723157,110100023092010,,
北京地铁,地铁房山线,良乡大学城,1.733,6.575,116.176541,39.723159,110100023092009,,
北京地铁,地铁房山线,良乡大学城北,0.957,7.532,116.183480,39.729906,110100023092008,,
北京地铁,地铁房山线,广阳城,2.008,9.54,116.184985,39.747930,110100023092007,,
北京地铁,地铁房山线,篱笆房,1.464,11.004,116.189486,39.760636,110100023092006,,
北京地铁,地铁房山线,长阳,2.016,13.02,116.212692,39.763871,110100023092005,,
北京地铁,地铁房山线,稻田,3.488,16.508,116.218840,39.794885,110100023092004,,
北京地铁,地铁房山线,大葆台,6.386,22.894,116.291681,39.807810,110100023092003,,
北京地铁,地铁房山线,郭公庄,1.133,24.027,116.301889,39.814322,110100023092018,,
北京地铁,地铁房山线,白盆窑,1.144,25.171,116.313391,39.819590,110100023092017,,
北京地铁,地铁房山线,花乡东桥,1.212,26.383,116.320064,39.829211,110100023092016,,
北京地铁,地铁房山线,首经贸,1.696,28.079,116.320202,39.844463,110100023092015,,
北京地铁,地铁房山线,东管头南,1.268,29.347,116.323133,39.855638,110100023092014,,
