系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
上海地铁,地铁17号线,虹桥火车站,0.0,0.0,121.318950,31.194022,310100025693022,,
上海地铁,地铁17号线,国家会展中心(17号线),2.478,2.478,121.293040,31.191678,900000039799012,,
上海地铁,地铁17号线,蟠龙路,1.493,3.971,121.278645,31.186328,900000039799011,,
上海地铁,地铁17号线,徐盈路,2.519,6.49,121.253976,31.178101,900000039799010,,
上海地铁,地铁17号线,徐泾北城,1.206,7.696,121.241668,31.175518,900000039799009,,
上海地铁,地铁17号线,嘉松中路,2.113,9.809,121.223916,31.164099,900000039799008,,
上海地铁,地铁17号线,赵巷,3.027,12.836,121.192279,31.161247,900000039799007,,
上海地铁,地铁17号线,汇金路,3.864,16.7,121.151665,31.161221,900000039799006,,
上海地铁,地铁17号线,青浦新城,2.487,19.187,121.125670,31.158925,900000039799005,,
上海地铁,地铁17号线,漕盈路,2.744,21.931,121.096889,31.160467,900000039799004,,
上海地铁,地铁17号线,淀山湖大道,3.215,25.146,121.082134,31.134460,900000039799003,,
上海地铁,地铁17号线,朱家角,4.913,30.059,121.048989,31.100594,900000039799002,,
上海地铁,地铁17号线,东方绿舟,2.814,32.873,121.019534,31.098544,900000039799001,,
上海地铁,地铁17号线,西岑,6.124,38.997,120.964163,31.070526,900000039799014,,
