系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
北京地铁,地铁3号线,900000058113,东四十条,0.0,0.0,116.434137,39.933704,110100023098007,,
北京地铁,地铁3号线,900000058113,工人体育场,1.391,1.391,116.450448,39.934058,900000058113002,,
北京地铁,地铁3号线,900000058113,团结湖,0.831,2.222,116.460186,39.933734,110100023282018,,
北京地铁,地铁3号线,900000058113,朝阳公园,1.544,3.766,116.478291,39.933492,900000028907011,,
北京地铁,地铁3号线,900000058113,石佛营,1.765,5.531,116.498874,39.935224,900000058113005,,
北京地铁,地铁3号线,900000058113,朝阳站,1.117,6.648,116.505761,39.943773,900000058113006,,
北京地铁,地铁3号线,900000058113,姚家园,1.887,8.535,116.527282,39.947749,900000058113007,,
北京地铁,地铁3号线,900000058113,东坝南,1.761,10.296,116.547131,39.952140,900000058113008,,
北京地铁,地铁3号线,900000058113,东坝,1.511,11.807,116.547126,39.965732,900000058113009,,
北京地铁,地铁3号线,900000058113,东坝北,1.389,13.196,116.557065,39.975633,900000058113010,,
