系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
南京地铁,地铁S7号线(宁溧线),空港新城江宁,0.0,0.0,118.887659,31.737687,320100022467010,,
南京地铁,地铁S7号线(宁溧线),柘塘,5.201,5.201,118.937897,31.756740,900000075073003,,
南京地铁,地铁S7号线(宁溧线),空港新城溧水,5.484,10.685,118.989250,31.733816,900000075073004,,
南京地铁,地铁S7号线(宁溧线),群力·鼓楼医院南部院区,2.781,13.466,119.014396,31.720852,900000075073005,,
南京地铁,地铁S7号线(宁溧线),卧龙湖,4.715,18.181,119.043290,31.686304,900000075073006,,
南京地铁,地铁S7号线(宁溧线),溧水,2.678,20.859,119.044582,31.662243,900000075073007,,
南京地铁,地铁S7号线(宁溧线),中山湖,1.723,22.582,119.045275,31.646761,900000075073008,,
南京地铁,地铁S7号线(宁溧线),幸庄,2.465,25.047,119.046113,31.624602,900000075073009,,
南京地铁,地铁S7号线(宁溧线),无想山,1.463,26.51,119.046528,31.611448,900000075073010,,
