系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
成都地铁,地铁30号线,双流机场2航站楼东,0.0,0.0,103.957866,30.569061,900000150618003,,
成都地铁,地铁30号线,寺圣,1.511,1.511,103.969887,30.560262,900000150875002,,
成都地铁,地铁30号线,星月,0.721,2.232,103.977327,30.561238,900000150875003,,
成都地铁,地铁30号线,光明,0.997,3.229,103.987716,30.561875,900000150875004,,
成都地铁,地铁30号线,谢家渡,1.291,4.52,104.000887,30.564342,900000150875005,,
成都地铁,地铁30号线,珠江路,0.722,5.242,104.008013,30.566477,900000075312022,,
成都地铁,地铁30号线,大同,1.226,6.468,104.017895,30.573487,900000150875007,,
成都地铁,地铁30号线,石羊东,1.861,8.329,104.033014,30.584010,900000150875008,,
成都地铁,地铁30号线,新园大道,0.796,9.125,104.039864,30.588070,900000150875009,,
成都地铁,地铁30号线,市一医院,1.032,10.157,104.050548,30.589302,900000058344029,,
成都地铁,地铁30号线,益州大道,0.974,11.131,104.060691,30.588642,900000150875011,,
成都地铁,地铁30号线,金融城北,0.854,11.985,104.069610,30.588611,900000150875012,,
成都地铁,地铁30号线,府城桥,0.593,12.578,104.075797,30.588786,900000150875013,,
成都地铁,地铁30号线,金石路,1.292,13.87,104.089185,30.590292,900000061908006,,
成都地铁,地铁30号线,棬子树,1.411,15.281,104.102795,30.595164,900000150875015,,
成都地铁,地铁30号线,锦逸,1.059,16.34,104.113752,30.596474,900000150875016,,
成都地铁,地铁30号线,娇子立交,1.527,17.867,104.129548,30.598384,900000150600017,,
成都地铁,地铁30号线,海桐街,1.17,19.037,104.137299,30.606516,900000150875018,,
成都地铁,地铁30号线,航天立交,0.896,19.933,104.143056,30.612873,900000150875019,,
成都地铁,地铁30号线,惠王陵,0.869,20.802,104.152086,30.612075,510100024533004,,
成都地铁,地铁30号线,玉石,1.471,22.273,104.167448,30.612538,900000150875021,,
成都地铁,地铁30号线,龙泉驿火车站南,3.531,25.804,104.196330,30.592785,900000150875025,,
