系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
南昌地铁,地铁1号线,昌北机场,0.0,0.0,115.918586,28.855564,360100020431026,,
南昌地铁,地铁1号线,汇贤大道,6.534,6.534,115.882005,28.806308,360100020431027,,
南昌地铁,地铁1号线,建业大道,1.51,8.044,115.880506,28.792796,360100020431028,,
南昌地铁,地铁1号线,定子山,2.372,10.416,115.874417,28.772147,360100020431029,,
南昌地铁,地铁1号线,冠山,1.257,11.673,115.861531,28.772526,360100020431030,,
南昌地铁,地铁1号线,南齿,1.26,12.933,115.851141,28.765791,360100020431031,,
南昌地铁,地铁1号线,方志敏大道,0.876,13.809,115.855573,28.758940,360100020431032,,
南昌地铁,地铁1号线,蛟桥,0.881,14.69,115.858957,28.751591,360100020431033,,
南昌地铁,地铁1号线,双港,0.965,15.655,115.861140,28.743126,360100020431002,,
南昌地铁,地铁1号线,孔目湖,1.181,16.836,115.857961,28.732878,360100020431003,,
南昌地铁,地铁1号线,长江路,2.719,19.555,115.879619,28.717481,360100020431004,,
南昌地铁,地铁1号线,珠江路,1.165,20.72,115.875913,28.707524,360100020431005,,
南昌地铁,地铁1号线,庐山南大道,1.209,21.929,115.865669,28.701409,360100020431006,,
南昌地铁,地铁1号线,绿茵路,0.856,22.785,115.858056,28.697587,360100020431007,,
南昌地铁,地铁1号线,卫东,1.159,23.944,115.848986,28.690856,360100020431008,,
南昌地铁,地铁1号线,地铁大厦,0.824,24.768,115.852386,28.684076,360100020431009,,
南昌地铁,地铁1号线,秋水广场,0.811,25.579,115.859973,28.681095,360100020431010,,
南昌地铁,地铁1号线,滕王阁,1.942,27.521,115.877788,28.673301,360100020431011,,
南昌地铁,地铁1号线,万寿宫,0.814,28.335,115.885883,28.675086,360100020431012,,
南昌地铁,地铁1号线,八一馆,0.56,28.895,115.891587,28.675662,360100020431013,,
南昌地铁,地铁1号线,八一广场,1.082,29.977,115.902665,28.675140,360100020431014,,
南昌地铁,地铁1号线,丁公路北,1.049,31.026,115.913333,28.673932,360100020431015,,
南昌地铁,地铁1号线,师大南路,1.061,32.087,115.924203,28.674034,360100020431016,,
南昌地铁,地铁1号线,彭家桥,0.899,32.986,115.933419,28.674227,360100020431017,,
南昌地铁,地铁1号线,谢家村,0.71,33.696,115.940700,28.674256,360100020431018,,
南昌地铁,地铁1号线,青山湖大道,0.794,34.49,115.948839,28.674362,360100020431019,,
南昌地铁,地铁1号线,高新大道,1.126,35.616,115.960385,28.674424,360100020431020,,
南昌地铁,地铁1号线,艾溪湖西,1.298,36.914,115.973691,28.674424,360100020431021,,
南昌地铁,地铁1号线,艾溪湖东,1.931,38.845,115.993481,28.674697,360100020431022,,
南昌地铁,地铁1号线,太子殿,1.729,40.574,116.011198,28.675010,360100020431023,,
南昌地铁,地铁1号线,奥体中心,1.322,41.896,116.024731,28.674482,360100020431024,,
南昌地铁,地铁1号线,瑶湖西,1.355,43.251,116.038354,28.672109,360100020431025,,
南昌地铁,地铁1号线,瑶湖东,2.337,45.588,116.061335,28.666177,360100020431034,,
南昌地铁,地铁1号线,麻丘,1.688,47.276,116.078631,28.666570,360100020431035,,
