系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
西安地铁,地铁5号线,创新港,0.0,0.0,108.656470,34.249938,900000074025001,,
西安地铁,地铁5号线,创新港东,1.303,1.303,108.666777,34.257978,900000074025002,,
西安地铁,地铁5号线,翱翔小镇,1.72,3.023,108.680406,34.268581,900000074025003,,
西安地铁,地铁5号线,钓台,0.895,3.918,108.690144,34.268668,900000074025004,,
西安地铁,地铁5号线,沣西文化公园,1.056,4.974,108.701635,34.268685,900000074025005,,
西安地铁,地铁5号线,东马坊,1.214,6.188,108.710876,34.260881,900000074025006,,
西安地铁,地铁5号线,高桥,2.307,8.495,108.717614,34.240894,900000074025014,,
西安地铁,地铁5号线,文教园,0.896,9.391,108.727352,34.240553,900000074025007,,
西安地铁,地铁5号线,欢乐谷,2.084,11.475,108.749400,34.244924,900000074025008,,
西安地铁,地铁5号线,镐京,0.894,12.369,108.759126,34.244869,900000074025009,,
西安地铁,地铁5号线,复兴大道南,1.035,13.404,108.770385,34.244872,900000074025010,,
西安地铁,地铁5号线,斗门,1.855,15.259,108.790562,34.244843,900000074025011,,
西安地铁,地铁5号线,王寺,1.377,16.636,108.805530,34.245230,900000074025012,,
西安地铁,地铁5号线,阿房宫南,1.975,18.611,108.825162,34.252455,900000074025013,,
西安地铁,地铁5号线,石桥立交,0.833,19.444,108.834226,34.252421,900000074025015,,
西安地铁,地铁5号线,西窑头,1.681,21.125,108.852514,34.252404,900000074025016,,
西安地铁,地铁5号线,汉城南路,1.798,22.923,108.872077,34.252367,900000074025017,,
西安地铁,地铁5号线,金光门,1.614,24.537,108.889585,34.251207,900000074025018,,
西安地铁,地铁5号线,丰庆公园,1.102,25.639,108.899929,34.246188,900000074025019,,
西安地铁,地铁5号线,西北工业大学,1.147,26.786,108.910224,34.240356,610100020621018,,
西安地铁,地铁5号线,边家村,1.213,27.999,108.923387,34.241135,900000074025021,,
西安地铁,地铁5号线,省人民医院·黄雁村,0.909,28.908,108.933281,34.241154,900000074025022,,
西安地铁,地铁5号线,南稍门,1.256,30.164,108.946913,34.240378,610100021499014,,
西安地铁,地铁5号线,文艺路,0.794,30.958,108.955498,34.241180,900000074025024,,
西安地铁,地铁5号线,建筑科技大学·李家村,0.744,31.702,108.963587,34.241235,610100020613017,,
西安地铁,地铁5号线,太乙路,0.945,32.647,108.973865,34.241289,900000074025026,,
西安地铁,地铁5号线,雁翔路北口,1.455,34.102,108.989281,34.238307,900000074025027,,
西安地铁,地铁5号线,青龙寺,0.932,35.034,108.993768,34.230788,610100020611011,,
西安地铁,地铁5号线,理工大曲江校区,1.529,36.563,109.001798,34.218750,900000074025029,,
西安地铁,地铁5号线,黄渠头,1.182,37.745,109.013891,34.215149,900000074025030,,
西安地铁,地铁5号线,马腾空,1.408,39.153,109.028514,34.218907,900000074025031,,
西安地铁,地铁5号线,月登阁,0.929,40.082,109.038464,34.220379,900000074025032,,
西安地铁,地铁5号线,雁鸣湖,1.175,41.257,109.051000,34.222435,900000074025033,,
