系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
成都地铁,地铁19号线,天府机场北,0.0,0.0,104.455045,30.334410,900000068815016,,
成都地铁,地铁19号线,天府机场1号2号航站楼,2.808,2.808,104.444132,30.310980,900000068815015,,
成都地铁,地铁19号线,福田,6.548,9.356,104.387506,30.278160,900000068815013,,
成都地铁,地铁19号线,三岔,7.69,17.046,104.317235,30.311344,900000068815009,,
成都地铁,地铁19号线,天府站,18.204,35.25,104.151016,30.390254,900000068815008,,
成都地铁,地铁19号线,蓝家店,5.03,40.28,104.109259,30.417619,900000150618011,,
成都地铁,地铁19号线,天府商务区,2.601,42.881,104.086259,30.430018,900000061908046,,
成都地铁,地铁19号线,红莲,2.365,45.246,104.061855,30.433124,900000150618009,,
成都地铁,地铁19号线,正兴湾,2.827,48.073,104.042013,30.451930,900000150618008,,
成都地铁,地铁19号线,怡心湖,2.591,50.664,104.026786,30.471185,900000058344039,,
成都地铁,地铁19号线,牧华路,2.11,52.774,104.011305,30.484677,900000150618006,,
成都地铁,地铁19号线,温家山,1.461,54.235,104.009308,30.497706,900000150618005,,
成都地铁,地铁19号线,龙港,5.401,59.636,103.973912,30.535518,900000150618004,,
成都地铁,地铁19号线,双流机场2航站楼东,4.034,63.67,103.957866,30.569061,900000150618003,,
成都地铁,地铁19号线,龙桥路,4.094,67.764,103.944148,30.603934,900000039590024,,
成都地铁,地铁19号线,九江北,4.034,71.798,103.921485,30.634527,900000078664016,,
成都地铁,地铁19号线,明光,5.729,77.527,103.868440,30.658432,900000150618019,,
成都地铁,地铁19号线,温泉大道,2.022,79.549,103.855175,30.672593,900000150618018,,
成都地铁,地铁19号线,凤溪河,1.899,81.448,103.843043,30.686109,900000039621039,,
成都地铁,地铁19号线,市五医院,1.915,83.363,103.829423,30.698739,900000150618016,,
成都地铁,地铁19号线,黄石,2.944,86.307,103.813977,30.721646,900000150618015,,
成都地铁,地铁19号线,金星,4.286,90.593,103.794066,30.756182,900000150618014,,
