系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
成都地铁,地铁27号线,蜀鑫路,0.0,0.0,103.993496,30.689328,900000150844001,,
成都地铁,地铁27号线,金沙滨河公园,0.832,0.832,104.001434,30.686263,900000150844002,,
成都地铁,地铁27号线,黄忠,0.611,1.443,104.007680,30.687403,900000150844003,,
成都地铁,地铁27号线,羊犀立交,0.866,2.309,104.012655,30.693913,510100024533020,,
成都地铁,地铁27号线,金牛公园,1.529,3.838,104.022994,30.704398,900000150844005,,
成都地铁,地铁27号线,花照壁北,0.813,4.651,104.030243,30.708216,900000150844006,,
成都地铁,地铁27号线,金府,0.731,5.382,104.036925,30.711419,900000061908023,,
成都地铁,地铁27号线,新桥,0.936,6.318,104.044221,30.717027,900000150844008,,
成都地铁,地铁27号线,沙河源,0.889,7.207,104.050692,30.722763,900000150844009,,
成都地铁,地铁27号线,洞子口,0.756,7.963,104.058471,30.721527,900000058344013,,
成都地铁,地铁27号线,王贾桥,1.055,9.018,104.068385,30.717368,900000150844011,,
成都地铁,地铁27号线,双水碾,0.878,9.896,104.076181,30.713194,900000150844012,,
成都地铁,地铁27号线,韦家碾,1.134,11.03,104.086860,30.717644,510100022320024,,
成都地铁,地铁27号线,赖家店,1.667,12.697,104.088715,30.732554,900000150844014,,
成都地铁,地铁27号线,鲤鱼湾,2.446,15.143,104.099276,30.752587,900000150844016,,
成都地铁,地铁27号线,范家巷,0.93,16.073,104.102679,30.760421,900000150844017,,
成都地铁,地铁27号线,三圣寺,1.099,17.172,104.101940,30.770281,900000150844018,,
成都地铁,地铁27号线,石门坎,0.722,17.894,104.101770,30.776772,900000150844019,,
成都地铁,地铁27号线,旃檀寺,2.568,20.462,104.105636,30.799629,900000150844020,,
成都地铁,地铁27号线,兴城大道,1.264,21.726,104.110257,30.810281,900000150844021,,
成都地铁,地铁27号线,慈义,0.939,22.665,104.114934,30.817708,900000150844022,,
成都地铁,地铁27号线,石佛,0.879,23.544,104.111896,30.825168,900000150844023,,
