系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
合肥轨道交通,轨道交通8号线,一里井,0.0,0.0,117.287184,31.887032,900000055586020,,
合肥轨道交通,轨道交通8号线,杏林,1.851,1.851,117.284403,31.903508,900000152690002,,
合肥轨道交通,轨道交通8号线,庐阳经开区,2.161,4.012,117.280547,31.922669,900000152690003,,
合肥轨道交通,轨道交通8号线,六中菱湖校区,1.3,5.312,117.269911,31.930097,900000072420045,,
合肥轨道交通,轨道交通8号线,荷塘路,1.163,6.475,117.259776,31.936052,900000152690005,,
合肥轨道交通,轨道交通8号线,双凤,2.281,8.756,117.256961,31.956426,900000152690006,,
合肥轨道交通,轨道交通8号线,金梅路,2.135,10.891,117.254835,31.975541,900000152690007,,
合肥轨道交通,轨道交通8号线,梅冲湖,2.131,13.022,117.254005,31.994689,900000152690008,,
合肥轨道交通,轨道交通8号线,北城世纪城,1.82,14.842,117.248150,32.010290,900000152690009,,
合肥轨道交通,轨道交通8号线,双墩,2.136,16.978,117.248598,32.029493,900000152690010,,
合肥轨道交通,轨道交通8号线,省立医院北区,1.685,18.663,117.246105,32.044498,900000152690011,,
合肥轨道交通,轨道交通8号线,北城高铁站,2.246,20.909,117.256336,32.062737,900000152690012,,
