系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
西安地铁,地铁4号线,610100020613,西安北站,0.0,0.0,108.938768,34.379390,610100020613004,,
西安地铁,地铁4号线,610100020613,元鼎路,1.594,1.594,108.929701,34.367160,610100020613027,,
西安地铁,地铁4号线,610100020613,凤城十二路,0.904,2.498,108.929745,34.359027,610100020613028,,
西安地铁,地铁4号线,610100020613,凤城九路,1.267,3.765,108.929777,34.347634,610100020613029,,
西安地铁,地铁4号线,610100020613,文景路,0.977,4.742,108.936728,34.340979,610100020613030,,
西安地铁,地铁4号线,610100020613,行政中心,0.973,5.715,108.947329,34.340983,610100020613031,,
西安地铁,地铁4号线,610100020613,市中医医院,1.215,6.93,108.960559,34.341012,610100020613032,,
西安地铁,地铁4号线,610100020613,常青路,1.188,8.118,108.971646,34.335511,610100020613033,,
西安地铁,地铁4号线,610100020613,百花村,1.003,9.121,108.971649,34.326490,610100020613034,,
西安地铁,地铁4号线,610100020613,余家寨,1.046,10.167,108.973105,34.317162,610100020613035,,
西安地铁,地铁4号线,610100020613,大明宫北,1.003,11.17,108.971554,34.308233,610100020613036,,
西安地铁,地铁4号线,610100020613,大明宫,1.273,12.443,108.971493,34.296786,610100020613011,,
西安地铁,地铁4号线,610100020613,含元殿,1.018,13.461,108.971511,34.287635,610100020613037,,
西安地铁,地铁4号线,610100020613,西安站,1.103,14.564,108.966224,34.278729,610100020613013,,
西安地铁,地铁4号线,610100020613,五路口,1.016,15.58,108.962896,34.270019,610100020613014,,
西安地铁,地铁4号线,610100020613,大差市,1.177,16.757,108.963074,34.259439,610100020613015,,
西安地铁,地铁4号线,610100020613,和平门,1.072,17.829,108.963344,34.249798,610100020613016,,
西安地铁,地铁4号线,610100020613,建筑科技大学·李家村,0.952,18.781,108.963587,34.241235,610100020613017,,
西安地铁,地铁4号线,610100020613,西安科技大学,0.909,19.69,108.963744,34.233062,610100020613018,,
西安地铁,地铁4号线,610100020613,大雁塔,1.142,20.832,108.964312,34.222802,610100020611009,,
西安地铁,地铁4号线,610100020613,大唐芙蓉园,1.578,22.41,108.971227,34.209813,610100020613038,,
西安地铁,地铁4号线,610100020613,曲江池西,1.431,23.841,108.975023,34.197330,610100020613039,,
西安地铁,地铁4号线,610100020613,金滹沱,1.863,25.704,108.975293,34.180577,610100020613040,,
西安地铁,地铁4号线,610100020613,航天大道,1.099,26.803,108.974484,34.170719,610100020613024,,
西安地铁,地铁4号线,610100020613,飞天路,0.929,27.732,108.974436,34.162362,610100020613041,,
西安地铁,地铁4号线,610100020613,东长安街,0.941,28.673,108.974508,34.153903,610100020613042,,
西安地铁,地铁4号线,610100020613,神舟大道,1.523,30.196,108.983640,34.142478,610100020613043,,
西安地铁,地铁4号线,610100020613,航天东路,1.188,31.384,108.996550,34.142488,610100020613044,,
西安地铁,地铁4号线,610100020613,航天新城,1.524,32.908,109.013108,34.142534,610100020613045,,
