系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
济南地铁,轨道交通3号线,900000066599,机场南,0.0,0.0,117.210757,36.851610,900000066599022,,
济南地铁,轨道交通3号线,900000066599,临空,2.458,2.458,117.209664,36.829518,900000066599018,,
济南地铁,轨道交通3号线,900000066599,临港北路,3.458,5.916,117.207155,36.798486,900000066599019,,
济南地铁,轨道交通3号线,900000066599,川流,2.821,8.737,117.193718,36.775516,900000066599020,,
济南地铁,轨道交通3号线,900000066599,曲家庄,1.575,10.312,117.178175,36.768758,900000066599021,,
济南地铁,轨道交通3号线,900000066599,滩头,1.175,11.487,117.165200,36.766860,900000066599005,,
济南地铁,轨道交通3号线,900000066599,济南东站,2.191,13.678,117.159754,36.747646,900000066599006,,
济南地铁,轨道交通3号线,900000066599,裴家营,1.434,15.112,117.159461,36.734748,900000066599007,,
济南地铁,轨道交通3号线,900000066599,王舍人,2.477,17.589,117.138371,36.720246,900000066599008,,
济南地铁,轨道交通3号线,900000066599,张马屯,2.078,19.667,117.115131,36.718770,900000066599009,,
济南地铁,轨道交通3号线,900000066599,八涧堡,1.855,21.522,117.103395,36.704998,900000066599010,,
济南地铁,轨道交通3号线,900000066599,花园东路,1.433,22.955,117.106489,36.692354,900000066599011,,
济南地铁,轨道交通3号线,900000066599,丁家庄,1.662,24.617,117.109794,36.677647,900000066599012,,
济南地铁,轨道交通3号线,900000066599,安成街,1.022,25.639,117.109853,36.668454,900000066599013,,
济南地铁,轨道交通3号线,900000066599,奥体中心,1.017,26.656,117.111510,36.659401,900000066599014,,
济南地铁,轨道交通3号线,900000066599,龙奥大厦,0.998,27.654,117.114436,36.650738,900000066599015,,
济南地铁,轨道交通3号线,900000066599,孟家庄,2.0,29.654,117.120075,36.633326,900000066599016,,
济南地铁,轨道交通3号线,900000066599,龙洞,1.691,31.345,117.117876,36.618222,900000066599017,,
