系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,姑娘桥,0.0,0.0,120.330313,30.176001,900000082948030,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,衙前,3.188,3.188,120.359979,30.163186,900000082948031,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,杨汛桥,2.151,5.339,120.365385,30.144413,900000082948032,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,前梅,3.577,8.916,120.394114,30.123976,900000082948033,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,钱清,1.667,10.583,120.411309,30.122089,900000082948034,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,西沙路,1.535,12.118,120.426351,30.117483,900000082948035,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,临杭大道,1.604,13.722,120.440819,30.110313,900000082948036,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,鉴水路,2.032,15.754,120.457067,30.098638,900000082948037,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,越州大道,2.58,18.334,120.480306,30.087067,900000082948038,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,中国轻纺城,1.037,19.371,120.489294,30.081927,900000082948039,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,明珠广场,0.702,20.073,120.495955,30.079358,900000082948040,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,瓜渚湖,1.379,21.452,120.509045,30.074299,900000082948041,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,镜水路,1.37,22.822,120.521654,30.06857,900000082948042,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,黄酒小镇,2.092,24.914,120.539694,30.058074,900000082948043,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,张墅,1.514,26.428,120.554367,30.053156,900000082948044,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,奥体中心,1.526,27.954,120.569815,30.056241,900000082948045,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,梅山广场,1.108,29.062,120.57692,30.048401,900000082948046,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,凤林,1.362,30.424,120.581756,30.036891,900000082948047,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,大滩,1.473,31.897,120.582664,30.023667,900000082948048,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,火车站,1.178,33.075,120.581237,30.013147,900000082948049,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,城市广场,1.046,34.121,120.581278,30.003736,900000082948050,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,鲁迅故里,1.364,35.485,120.580552,29.991483,900000082948051,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,城南大道,1.737,37.222,120.580411,29.97586,900000082948052,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,凤凰山,1.504,38.726,120.577787,29.962525,900000082948053,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,劳家葑,1.199,39.925,120.577025,29.951761,900000082948054,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,南池,1.415,41.34,120.575794,29.939082,900000082948055,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,栖湖,1.138,42.478,120.57539,29.928852,900000082948056,,
绍兴轨道交通,轨道交通1号线(柯桥段),900000082948,芳泉,1.254,43.732,120.570951,29.918247,900000082948057,,
绍兴轨道交通,轨道交通1号线,900000083202,黄酒小镇,0.0,0.0,120.539694,30.058074,900000082948043,,
绍兴轨道交通,轨道交通1号线,900000083202,绍兴一中,1.033,1.033,120.538009,30.067246,900000083202002,,
绍兴轨道交通,轨道交通1号线,900000083202,湖西,1.254,2.287,120.538033,30.078526,900000083202003,,
绍兴轨道交通,轨道交通1号线,900000083202,大庆寺,1.063,3.35,120.538188,30.088084,900000083202004,,
绍兴轨道交通,轨道交通1号线,900000083202,绍兴北站,1.195,4.545,120.537628,30.098818,900000083202005,,
绍兴轨道交通,轨道交通1号线,900000083202,会展中心,1.98,6.525,120.517192,30.10095,900000083202006,,
绍兴轨道交通,轨道交通2号线,900000158624,人民医院总院,0.0,0.0,120.558794,30.044265,900000158624001,,
绍兴轨道交通,轨道交通2号线,900000158624,梅山广场,1.804,1.804,120.57692,30.048401,900000082948046,,
绍兴轨道交通,轨道交通2号线,900000158624,后墅路,1.244,3.048,120.58976,30.049662,900000158624003,,
绍兴轨道交通,轨道交通2号线,900000158624,袍谷,1.134,4.182,120.601544,30.049466,900000158624004,,
绍兴轨道交通,轨道交通2号线,900000158624,袍中路,1.038,5.22,120.612326,30.049344,900000158624005,,
绍兴轨道交通,轨道交通2号线,900000158624,洋泾湖,1.483,6.703,120.62773,30.049552,900000158624006,,
绍兴轨道交通,轨道交通2号线,900000158624,恂南,0.978,7.681,120.637893,30.049491,900000158624007,,
绍兴轨道交通,轨道交通2号线,900000158624,豆姜,1.221,8.902,120.650415,30.047716,900000158624008,,
绍兴轨道交通,轨道交通2号线,900000158624,檀渎,1.183,10.085,120.662105,30.044428,900000158624009,,
