系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
南通地铁,轨道交通1号线,900000081994,平潮,0.0,0.0,120.757769,32.106086,900000081994001,,
南通地铁,轨道交通1号线,900000081994,南通西站,0.886,0.886,120.765628,32.101703,900000081994002,,
南通地铁,轨道交通1号线,900000081994,集成村,1.752,2.638,120.778282,32.090161,900000081994003,,
南通地铁,轨道交通1号线,900000081994,河口,1.599,4.237,120.794200,32.085167,900000081994004,,
南通地铁,轨道交通1号线,900000081994,唐闸公园,2.759,6.996,120.818277,32.071050,900000081994005,,
南通地铁,轨道交通1号线,900000081994,普贤路,1.374,8.37,120.828993,32.062673,900000081994006,,
南通地铁,轨道交通1号线,900000081994,十里坊,2.228,10.598,120.822471,32.043418,900000081994007,,
南通地铁,轨道交通1号线,900000081994,城港路,1.454,12.052,120.815728,32.031656,900000081994008,,
南通地铁,轨道交通1号线,900000081994,曙光,0.975,13.027,120.819989,32.023671,900000081994009,,
南通地铁,轨道交通1号线,900000081994,茶庵殿,1.774,14.801,120.835806,32.015030,900000081994011,,
南通地铁,轨道交通1号线,900000081994,孩儿巷,1.28,16.081,120.849353,32.015772,900000081994012,,
南通地铁,轨道交通1号线,900000081994,和平桥,0.817,16.898,120.858017,32.015951,900000081994013,,
南通地铁,轨道交通1号线,900000081994,友谊桥,0.977,17.875,120.868141,32.017841,900000081994014,,
南通地铁,轨道交通1号线,900000081994,学田,1.365,19.24,120.882111,32.014635,900000081994016,,
南通地铁,轨道交通1号线,900000081994,文峰,0.98,20.22,120.883919,32.005955,900000081994017,,
南通地铁,轨道交通1号线,900000081994,慈善博物馆,0.966,21.186,120.884627,31.997292,900000081994018,,
南通地铁,轨道交通1号线,900000081994,政务中心,1.103,22.289,120.886424,31.987487,900000081994019,,
南通地铁,轨道交通1号线,900000081994,世纪大道,1.029,23.318,120.888926,31.978476,900000081994020,,
南通地铁,轨道交通1号线,900000081994,图书馆,0.84,24.158,120.896370,31.974323,900000081994021,,
南通地铁,轨道交通1号线,900000081994,南通大学,0.968,25.126,120.906464,31.975872,900000081994022,,
南通地铁,轨道交通1号线,900000081994,盘香路,1.331,26.457,120.920445,31.977515,900000081994023,,
南通地铁,轨道交通1号线,900000081994,崇州大道,1.07,27.527,120.931787,31.977682,900000081994024,,
南通地铁,轨道交通1号线,900000081994,静海大道,1.22,28.747,120.944595,31.976145,900000081994025,,
南通地铁,轨道交通1号线,900000081994,大剧院,1.217,29.964,120.946531,31.965325,900000081994030,,
南通地铁,轨道交通1号线,900000081994,紫琅湖,1.261,31.225,120.947566,31.954020,900000081994031,,
南通地铁,轨道交通1号线,900000081994,能达商务区,2.516,33.741,120.958901,31.933542,900000081994027,,
南通地铁,轨道交通1号线,900000081994,航运学院,1.276,35.017,120.958859,31.922068,900000081994028,,
南通地铁,轨道交通1号线,900000081994,振兴路,1.315,36.332,120.956332,31.910434,900000081994029,,
