系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
广州地铁,地铁8号线,滘心,0.0,0.0,113.216982,23.236888,440100023047017,,
广州地铁,地铁8号线,亭岗,1.616,1.616,113.219962,23.222616,440100023047018,,
广州地铁,地铁8号线,石井,1.761,3.377,113.231799,23.211101,440100023047019,,
广州地铁,地铁8号线,小坪,1.645,5.022,113.243052,23.200518,440100023047020,,
广州地铁,地铁8号线,石潭,1.425,6.447,113.241010,23.187843,440100023047021,,
广州地铁,地铁8号线,聚龙,0.784,7.231,113.238723,23.181111,440100023047022,,
广州地铁,地铁8号线,上步,1.167,8.398,113.235759,23.170978,440100023047023,,
广州地铁,地铁8号线,同德,0.836,9.234,113.234705,23.163525,440100023047024,,
广州地铁,地铁8号线,鹅掌坦,0.805,10.039,113.235849,23.156363,440100023047025,,
广州地铁,地铁8号线,西村,1.698,11.737,113.242125,23.142222,440100023037006,,
广州地铁,地铁8号线,彩虹桥,0.93,12.667,113.246524,23.134902,440100023047027,,
广州地铁,地铁8号线,陈家祠,1.02,13.687,113.246439,23.125727,440100023047028,,
广州地铁,地铁8号线,华林寺,0.9,14.587,113.247332,23.117676,440100023047029,,
广州地铁,地铁8号线,文化公园,0.959,15.546,113.248976,23.109186,440100023047015,,
广州地铁,地铁8号线,同福西,0.903,16.449,113.252372,23.101689,440100023047016,,
广州地铁,地铁8号线,凤凰新村,0.86,17.309,113.255994,23.094705,440100023047002,,
广州地铁,地铁8号线,沙园,0.823,18.132,113.260584,23.088625,440100023043019,,
广州地铁,地铁8号线,宝岗大道,0.976,19.108,113.269700,23.086027,440100023047004,,
广州地铁,地铁8号线,昌岗,0.897,20.005,113.276885,23.090654,440100023047005,,
广州地铁,地铁8号线,晓港,0.577,20.582,113.281883,23.093066,440100023047006,,
广州地铁,地铁8号线,中大,1.128,21.71,113.292863,23.092124,440100023047007,,
广州地铁,地铁8号线,鹭江,1.611,23.321,113.308219,23.095331,440100023047008,,
广州地铁,地铁8号线,客村,1.243,24.564,113.320331,23.096197,440100023033009,,
广州地铁,地铁8号线,赤岗,1.483,26.047,113.334825,23.096432,440100023047010,,
广州地铁,地铁8号线,磨碟沙,0.707,26.754,113.341285,23.098689,440100023047011,,
广州地铁,地铁8号线,新港东,1.608,28.362,113.357010,23.098722,440100023047012,,
广州地铁,地铁8号线,琶洲,0.991,29.353,113.366700,23.098516,440100023047013,,
广州地铁,地铁8号线,万胜围,1.853,31.206,113.384796,23.097712,440100023035005,,
