系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
宁波轨道交通,轨道交通2号线,栎社国际机场,0.0,0.0,121.461371,29.817786,330200021780002,,
宁波轨道交通,轨道交通2号线,栎社,2.326,2.326,121.483496,29.809483,330200021780003,,
宁波轨道交通,轨道交通2号线,鄞州大道,1.594,3.92,121.496395,29.818439,330200021780004,,
宁波轨道交通,轨道交通2号线,石碶,1.113,5.033,121.504304,29.825732,330200021780005,,
宁波轨道交通,轨道交通2号线,轻纺城,1.16,6.193,121.514326,29.831500,330200021780006,,
宁波轨道交通,轨道交通2号线,藕池,1.125,7.318,121.512768,29.841524,330200021780007,,
宁波轨道交通,轨道交通2号线,客运中心,1.023,8.341,121.512386,29.850722,330200021780008,,
宁波轨道交通,轨道交通2号线,丽园南路,0.971,9.312,121.517716,29.858133,330200021780009,,
宁波轨道交通,轨道交通2号线,云霞路,0.835,10.147,121.526364,29.858542,330200021780010,,
宁波轨道交通,轨道交通2号线,宁波火车站,1.103,11.25,121.537022,29.862141,330200021780011,,
宁波轨道交通,轨道交通2号线,城隍庙,1.262,12.512,121.548778,29.867124,330200021780012,,
宁波轨道交通,轨道交通2号线,鼓楼,0.755,13.267,121.548970,29.873914,330200021780013,,
宁波轨道交通,轨道交通2号线,外滩大桥,1.371,14.638,121.558811,29.882812,330200021780014,,
宁波轨道交通,轨道交通2号线,正大路,0.8,15.438,121.560766,29.889801,330200021780015,,
宁波轨道交通,轨道交通2号线,倪家堰,1.1,16.538,121.566719,29.898239,330200021780016,,
宁波轨道交通,轨道交通2号线,压赛堰,1.025,17.563,121.575493,29.903443,330200021780017,,
宁波轨道交通,轨道交通2号线,大通桥,0.573,18.136,121.581424,29.903762,330200021780018,,
宁波轨道交通,轨道交通2号线,孔浦,1.05,19.186,121.592313,29.904137,330200021780019,,
宁波轨道交通,轨道交通2号线,路林,2.012,21.198,121.612425,29.908967,330200021780020,,
宁波轨道交通,轨道交通2号线,三官堂,0.867,22.065,121.620865,29.911651,330200021780021,,
宁波轨道交通,轨道交通2号线,宁波大学,1.307,23.372,121.634428,29.911594,330200021780022,,
宁波轨道交通,轨道交通2号线,清水浦,2.793,26.165,121.660928,29.921765,330200021780023,,
宁波轨道交通,轨道交通2号线,五里牌,2.427,28.592,121.677461,29.938232,330200021780024,,
宁波轨道交通,轨道交通2号线,枫园,2.012,30.604,121.693489,29.949831,330200021780025,,
宁波轨道交通,轨道交通2号线,聪园路,1.164,31.768,121.705416,29.951484,330200021780026,,
宁波轨道交通,轨道交通2号线,招宝山,1.073,32.841,121.716425,29.950004,330200021780027,,
宁波轨道交通,轨道交通2号线,红联,1.383,34.224,121.723628,29.939249,330200021780028,,
