系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
宁波轨道交通,轨道交通5号线,骆驼桥,0.0,0.0,121.585586,29.983114,900000071573023,,
宁波轨道交通,轨道交通5号线,镇海大道(慈海),1.721,1.721,121.584767,29.967652,900000071573024,,
宁波轨道交通,轨道交通5号线,永茂路,2.242,3.963,121.585175,29.947490,900000071573025,,
宁波轨道交通,轨道交通5号线,梅堰,2.888,6.851,121.597070,29.923653,900000071573026,,
宁波轨道交通,轨道交通5号线,兴海南路,0.811,7.662,121.605479,29.923497,900000071573027,,
宁波轨道交通,轨道交通5号线,兴庄路,0.927,8.589,121.614624,29.920921,900000071573001,,
宁波轨道交通,轨道交通5号线,三官堂,1.193,9.782,121.620865,29.911651,330200021780021,,
宁波轨道交通,轨道交通5号线,盎孟港,1.682,11.464,121.621916,29.896550,900000071573003,,
宁波轨道交通,轨道交通5号线,院士路,1.023,12.487,121.622301,29.887354,900000071573004,,
宁波轨道交通,轨道交通5号线,会展中心,1.481,13.968,121.619617,29.874243,900000071573005,,
宁波轨道交通,轨道交通5号线,民安东路,0.716,14.684,121.617371,29.868104,900000071573006,,
宁波轨道交通,轨道交通5号线,海晏北路,0.925,15.609,121.614646,29.860128,330200021803018,,
宁波轨道交通,轨道交通5号线,柳隘,0.916,16.525,121.612057,29.852200,900000071573008,,
宁波轨道交通,轨道交通5号线,曹隘,1.318,17.843,121.608852,29.840681,900000071573009,,
宁波轨道交通,轨道交通5号线,泗港,1.781,19.624,121.604826,29.825054,900000071573010,,
宁波轨道交通,轨道交通5号线,大洋江,0.932,20.556,121.601788,29.817095,900000071573011,,
宁波轨道交通,轨道交通5号线,下应路,1.043,21.599,121.592974,29.811657,900000071573012,,
宁波轨道交通,轨道交通5号线,南高教园区,1.363,22.962,121.580031,29.816580,900000067964022,,
宁波轨道交通,轨道交通5号线,钱湖南路,1.226,24.188,121.567827,29.819643,900000071573014,,
宁波轨道交通,轨道交通5号线,鄞州区政府,1.679,25.867,121.550428,29.819417,900000067955011,,
宁波轨道交通,轨道交通5号线,钟公庙,1.086,26.953,121.539177,29.819222,900000071573016,,
宁波轨道交通,轨道交通5号线,庙堰,1.219,28.172,121.526543,29.819415,900000071573017,,
宁波轨道交通,轨道交通5号线,雅渡,1.629,29.801,121.509656,29.819305,900000071573018,,
宁波轨道交通,轨道交通5号线,石碶,0.882,30.683,121.504304,29.825732,330200021780005,,
宁波轨道交通,轨道交通5号线,同德路,1.369,32.052,121.490324,29.827839,900000071573020,,
宁波轨道交通,轨道交通5号线,张家潭,1.57,33.622,121.479479,29.838365,900000071573021,,
宁波轨道交通,轨道交通5号线,布政,1.111,34.733,121.472313,29.846188,900000071573022,,
