系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
昆明地铁,地铁3号线,西山公园,0.0,0.0,102.618095,24.984176,900000040209018,,
昆明地铁,地铁3号线,车家壁,1.164,1.164,102.615680,24.994413,900000040209019,,
昆明地铁,地铁3号线,普坪村,1.34,2.504,102.621099,25.005415,900000040209020,,
昆明地铁,地铁3号线,石咀,1.645,4.149,102.629454,25.018123,900000040209001,,
昆明地铁,地铁3号线,大渔路,1.236,5.385,102.635661,25.027713,900000040209002,,
昆明地铁,地铁3号线,西部汽车站,0.899,6.284,102.638836,25.035271,900000040209003,,
昆明地铁,地铁3号线,眠山,1.7,7.984,102.649438,25.047161,900000040209004,,
昆明地铁,地铁3号线,昌源中路,0.749,8.733,102.656855,25.046652,900000040209005,,
昆明地铁,地铁3号线,西苑,0.975,9.708,102.666506,25.045937,900000040209006,,
昆明地铁,地铁3号线,梁家河,1.156,10.864,102.677940,25.045082,900000040209007,,
昆明地铁,地铁3号线,市体育馆,0.954,11.818,102.687386,25.044420,900000040209008,,
昆明地铁,地铁3号线,潘家湾,0.817,12.635,102.695467,25.043765,900000040209009,,
昆明地铁,地铁3号线,五一路,1.324,13.959,102.706347,25.037085,900000040209010,,
昆明地铁,地铁3号线,东风广场,1.346,15.305,102.719665,25.038080,530100021490013,,
昆明地铁,地铁3号线,拓东体育馆,1.021,16.326,102.729796,25.038291,900000040209012,,
昆明地铁,地铁3号线,大树营,1.135,17.461,102.740995,25.037211,900000040209013,,
昆明地铁,地铁3号线,金马寺,1.038,18.499,102.751215,25.036005,900000040209014,,
昆明地铁,地铁3号线,太平村,0.967,19.466,102.760802,25.036393,900000040209015,,
昆明地铁,地铁3号线,虹桥,1.245,20.711,102.773152,25.036090,900000040209016,,
昆明地铁,地铁3号线,东部汽车站,1.526,22.237,102.788301,25.036220,530100020528002,,
