系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
沈阳地铁,地铁4号线,正新路,0.0,0.0,123.480026,41.882695,900000071786001,,
沈阳地铁,地铁4号线,文官街,1.4,1.4,123.486687,41.871122,900000071786002,,
沈阳地铁,地铁4号线,望花,0.842,2.242,123.491101,41.864304,900000071786003,,
沈阳地铁,地铁4号线,观泉路,1.928,4.17,123.482836,41.848096,900000071786004,,
沈阳地铁,地铁4号线,北大营,1.087,5.257,123.477792,41.839075,900000071786005,,
沈阳地铁,地铁4号线,合作街,1.125,6.382,123.473976,41.829362,900000039634011,,
沈阳地铁,地铁4号线,洮昌街,0.955,7.337,123.467487,41.822262,900000071786007,,
沈阳地铁,地铁4号线,沈阳大学,0.957,8.294,123.457002,41.818659,900000071786008,,
沈阳地铁,地铁4号线,沈阳北站,1.748,10.042,123.435977,41.817355,210100020748014,,
沈阳地铁,地铁4号线,皇寺路,1.446,11.488,123.420526,41.811313,900000071786010,,
沈阳地铁,地铁4号线,市府大路,0.902,12.39,123.415932,41.803959,900000071786011,,
沈阳地铁,地铁4号线,太原街,1.774,14.164,123.406455,41.789655,210100020752009,,
沈阳地铁,地铁4号线,南五马路,0.883,15.047,123.400206,41.783224,900000071786013,,
沈阳地铁,地铁4号线,砂阳,1.93,16.977,123.391832,41.767026,900000071786014,,
沈阳地铁,地铁4号线,南京桥,1.812,18.789,123.399134,41.751665,900000071786015,,
沈阳地铁,地铁4号线,长白岛,1.205,19.994,123.403299,41.741284,900000071786016,,
沈阳地铁,地铁4号线,长白南,1.642,21.636,123.410401,41.727497,900000039632015,,
沈阳地铁,地铁4号线,金仓路,1.933,23.569,123.406145,41.710403,900000071786018,,
沈阳地铁,地铁4号线,云杉路,1.466,25.035,123.399188,41.698287,900000071786019,,
沈阳地铁,地铁4号线,红椿路,0.953,25.988,123.403126,41.690233,900000071786020,,
沈阳地铁,地铁4号线,城建学院,1.43,27.418,123.415798,41.681526,900000071786021,,
沈阳地铁,地铁4号线,沈阳南站,1.554,28.972,123.409546,41.668356,900000071786022,,
沈阳地铁,地铁4号线,创新路,1.464,30.436,123.413347,41.655496,900000071786023,,
