系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
深圳地铁,地铁11号线,440300024056,碧头,0.0,0.0,113.819958,22.784044,440300024056025,,
深圳地铁,地铁11号线,440300024056,松岗,1.642,1.642,113.829631,22.772271,440300024046020,,
深圳地铁,地铁11号线,440300024056,后亭,2.203,3.845,113.826874,22.752625,440300024056024,,
深圳地铁,地铁11号线,440300024056,沙井,2.434,6.279,113.824434,22.730849,440300024056023,,
深圳地铁,地铁11号线,440300024056,马安山,1.718,7.997,113.817005,22.716998,440300024056022,,
深圳地铁,地铁11号线,440300024056,塘尾,1.662,9.659,113.817878,22.702075,440300024056021,,
深圳地铁,地铁11号线,440300024056,桥头,1.703,11.362,113.811001,22.688133,440300024056020,,
深圳地铁,地铁11号线,440300024056,福永,1.697,13.059,113.806076,22.673562,440300024056009,,
深圳地铁,地铁11号线,440300024056,机场北,2.623,15.682,113.798179,22.651128,440300024056026,,
深圳地铁,地铁11号线,440300024056,机场,3.407,19.089,113.813663,22.624026,440300024056019,,
深圳地铁,地铁11号线,440300024056,碧海湾,6.972,26.061,113.856093,22.575073,440300024056018,,
深圳地铁,地铁11号线,440300024056,宝安,3.379,29.44,113.880396,22.554590,440300024056017,,
深圳地铁,地铁11号线,440300024056,前海湾,2.649,32.089,113.897932,22.537121,440300024056006,,
深圳地铁,地铁11号线,440300024056,南山,3.001,35.09,113.923483,22.524037,440300024056005,,
深圳地铁,地铁11号线,440300024056,后海,2.157,37.247,113.943503,22.518172,440300024056016,,
深圳地铁,地铁11号线,440300024056,红树湾南,2.919,40.166,113.971433,22.523023,440300024054031,,
深圳地铁,地铁11号线,440300024056,车公庙,5.777,45.943,114.025830,22.536247,440300024050011,,
深圳地铁,地铁11号线,440300024056,福田,2.811,48.754,114.052879,22.540087,440300024056002,,
深圳地铁,地铁11号线,440300024056,岗厦北,1.562,50.316,114.067964,22.538320,440300024056027,,
深圳地铁,地铁11号线,440300024056,福星,1.398,51.714,114.081538,22.537388,440300024056029,,
深圳地铁,地铁11号线,440300024056,华强南,0.543,52.257,114.086825,22.537214,440300024050018,,
深圳地铁,地铁11号线,440300024056,红岭南,2.001,54.258,114.106261,22.538490,440300024054004,,
