系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
佛山地铁,佛山地铁2号线,900000075494,南庄,0.0,0.0,113.006550,22.982952,900000075494001,,
佛山地铁,佛山地铁2号线,900000075494,湖涌,2.28,2.28,113.011388,23.002970,900000075494002,,
佛山地铁,佛山地铁2号线,900000075494,绿岛湖,2.341,4.621,113.034239,23.001982,900000075494003,,
佛山地铁,佛山地铁2号线,900000075494,智慧新城,2.396,7.017,113.055418,23.011163,900000075494004,,
佛山地铁,佛山地铁2号线,900000075494,张槎,1.262,8.279,113.067748,23.011037,900000075494005,,
佛山地铁,佛山地铁2号线,900000075494,石湾,1.714,9.993,113.083286,23.005298,900000075494006,,
佛山地铁,佛山地铁2号线,900000075494,沙岗,1.487,11.48,113.094247,22.996518,900000075494007,,
佛山地铁,佛山地铁2号线,900000075494,魁奇路,1.498,12.978,113.108612,22.993964,440600021959002,,
佛山地铁,佛山地铁2号线,900000075494,石梁,1.047,14.025,113.118747,22.992691,900000075494009,,
佛山地铁,佛山地铁2号线,900000075494,湾华,1.334,15.359,113.131767,22.992076,900000075494010,,
佛山地铁,佛山地铁2号线,900000075494,登洲,2.254,17.613,113.148863,22.979296,900000075494011,,
佛山地铁,佛山地铁2号线,900000075494,花卉世界,1.437,19.05,113.161350,22.973388,900000075494012,,
佛山地铁,佛山地铁2号线,900000075494,仙涌,3.926,22.976,113.198254,22.983006,900000075494013,,
佛山地铁,佛山地铁2号线,900000075494,石洲,2.015,24.991,113.216131,22.990593,900000075494014,,
佛山地铁,佛山地铁2号线,900000075494,林岳西,2.181,27.172,113.237161,22.993744,900000075494015,,
佛山地铁,佛山地铁2号线,900000075494,林岳东(2号线),1.283,28.455,113.249693,22.993909,900000075494016,,
佛山地铁,佛山地铁2号线,900000075494,广州南站,2.137,30.592,113.269815,22.988773,900000075494017,,
