系统,线路,from_station,to_station,from_id,to_id,distance(km),year of segment opening
深圳地铁,坪山云巴1号线,比亚迪北,龙背,900000191216011,900000191216010,0.599,
深圳地铁,坪山云巴1号线,龙背,自然博物馆西,900000191216010,900000191216009,0.53,
深圳地铁,坪山云巴1号线,自然博物馆西,未来城,900000191216009,900000191216008,0.922,
深圳地铁,坪山云巴1号线,未来城,燕子岭,900000191216008,900000191216007,1.041,
深圳地铁,坪山云巴1号线,燕子岭,综合保税区,900000191216007,900000191216006,0.718,
深圳地铁,坪山云巴1号线,综合保税区,中芯国际,900000191216006,900000191216005,0.607,
深圳地铁,坪山云巴1号线,中芯国际,坪山中心(云巴1号线),900000191216005,900000191216004,0.433,
深圳地铁,坪山云巴1号线,坪山中心(云巴1号线),文化聚落,900000191216004,900000191216003,0.63,
深圳地铁,坪山云巴1号线,文化聚落,站前路东,900000191216003,900000191216002,0.55,
深圳地铁,坪山云巴1号线,站前路东,坪山高铁站,900000191216002,900000191216001,1.378,
