系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
深圳地铁,地铁6号线(光明线),松岗,0.0,0.0,113.829631,22.772271,440300024046020,,
深圳地铁,地铁6号线(光明线),溪头,0.864,0.864,113.83765,22.774648,440300024046035,,
深圳地铁,地铁6号线(光明线),松岗公园,1.152,2.016,113.84831,22.77792,440300024046018,,
深圳地铁,地铁6号线(光明线),薯田埔,2.015,4.031,113.867694,22.780928,440300024046034,,
深圳地铁,地铁6号线(光明线),合水口,1.359,5.39,113.880928,22.78161,440300024046033,,
深圳地铁,地铁6号线(光明线),公明广场,1.171,6.561,113.891407,22.777428,440300024046015,,
深圳地铁,地铁6号线(光明线),红花山,1.629,8.19,113.907292,22.777684,440300024046032,,
深圳地铁,地铁6号线(光明线),楼村,1.664,9.854,113.923407,22.77591,440300024046031,,
深圳地铁,地铁6号线(光明线),科学公园,1.111,10.965,113.934115,22.777469,440300024046030,,
深圳地铁,地铁6号线(光明线),光明,1.308,12.273,113.945241,22.771707,440300024046029,,
深圳地铁,地铁6号线(光明线),光明大街,1.114,13.387,113.942714,22.761965,440300024046028,,
深圳地铁,地铁6号线(光明线),凤凰城,1.907,15.294,113.932831,22.747433,440300024046027,,
深圳地铁,地铁6号线(光明线),长圳,2.354,17.648,113.930926,22.726332,440300024046026,,
深圳地铁,地铁6号线(光明线),上屋,4.265,21.913,113.939795,22.688855,440300024046025,,
深圳地铁,地铁6号线(光明线),官田,1.189,23.102,113.949663,22.683253,440300024046024,,
深圳地铁,地铁6号线(光明线),阳台山东,4.639,27.741,113.991785,22.668097,440300024046023,,
深圳地铁,地铁6号线(光明线),元芬,1.895,29.636,114.005138,22.656327,440300024046022,,
深圳地铁,地铁6号线(光明线),上芬,2.129,31.765,114.016637,22.640394,440300024046021,,
深圳地铁,地铁6号线(光明线),红山,2.174,33.939,114.023465,22.621886,440300024046003,,
深圳地铁,地铁6号线(光明线),深圳北站,1.448,35.387,114.030298,22.610496,440300024046002,,
深圳地铁,地铁6号线(光明线),梅林关,2.946,38.333,114.05319,22.594524,440300024046041,,
深圳地铁,地铁6号线(光明线),翰岭,2.778,41.111,114.068894,22.574179,440300024046040,,
深圳地铁,地铁6号线(光明线),银湖,2.249,43.36,114.089851,22.568308,440300024046039,,
深圳地铁,地铁6号线(光明线),八卦岭,0.863,44.223,114.094649,22.561941,440300024046038,,
深圳地铁,地铁6号线(光明线),体育中心,0.822,45.045,114.096104,22.554673,440300024046042,,
深圳地铁,地铁6号线(光明线),通新岭,0.617,45.662,114.096273,22.549126,440300024046037,,
深圳地铁,地铁6号线(光明线),科学馆,0.953,46.615,114.095173,22.540618,440300024046036,,
