系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
贵阳地铁,轨道交通3号线,洛湾,0.0,0.0,106.826012,26.654985,900000132329001,,
贵阳地铁,轨道交通3号线,东风(贵黔医院),2.079,2.079,106.819027,26.637366,900000132329002,,
贵阳地铁,轨道交通3号线,师范学院,2.399,4.478,106.794970,26.635616,900000132329003,,
贵阳地铁,轨道交通3号线,高新路,1.772,6.25,106.777158,26.636372,900000132329004,,
贵阳地铁,轨道交通3号线,新添,0.928,7.178,106.769295,26.631877,900000132329005,,
贵阳地铁,轨道交通3号线,顺海,2.332,9.51,106.747986,26.623105,900000132329006,,
贵阳地铁,轨道交通3号线,茶店,1.749,11.259,106.732883,26.615031,900000132329007,,
贵阳地铁,轨道交通3号线,大营坡,1.355,12.614,106.725775,26.604633,900000132329008,,
贵阳地铁,轨道交通3号线,贵医,1.456,14.07,106.714878,26.595881,900000132329009,,
贵阳地铁,轨道交通3号线,北京路,0.854,14.924,106.706819,26.593213,900000068716029,,
贵阳地铁,轨道交通3号线,黔灵山公园,1.138,16.062,106.697128,26.587777,900000132329011,,
贵阳地铁,轨道交通3号线,延安西路,0.653,16.715,106.697750,26.581929,900000066417018,,
贵阳地铁,轨道交通3号线,松花路,1.596,18.311,106.689587,26.569567,900000132329013,,
贵阳地铁,轨道交通3号线,花果园,0.61,18.921,106.685163,26.565768,900000132329014,,
贵阳地铁,轨道交通3号线,五里冲,1.218,20.139,106.675079,26.559555,900000132329015,,
贵阳地铁,轨道交通3号线,太慈桥,1.036,21.175,106.682421,26.552943,900000132329016,,
贵阳地铁,轨道交通3号线,皂角井,1.225,22.4,106.686440,26.542530,900000132329017,,
贵阳地铁,轨道交通3号线,四方河(省中医院),1.432,23.832,106.682159,26.530236,900000132329018,,
贵阳地铁,轨道交通3号线,甘荫塘,1.265,25.097,106.677417,26.519684,900000132329019,,
贵阳地铁,轨道交通3号线,中曹司,1.887,26.984,106.676724,26.502722,900000132329020,,
贵阳地铁,轨道交通3号线,十里河滩,2.808,29.792,106.672691,26.477729,900000132329021,,
贵阳地铁,轨道交通3号线,孔学堂,1.966,31.758,106.675083,26.460181,900000132329022,,
贵阳地铁,轨道交通3号线,贵州大学,1.16,32.918,106.675885,26.449770,900000132329023,,
贵阳地铁,轨道交通3号线,花溪公园,1.249,34.167,106.676972,26.438582,900000132329024,,
贵阳地铁,轨道交通3号线,学士路,1.884,36.051,106.677553,26.421643,900000132329025,,
贵阳地铁,轨道交通3号线,明珠大道,1.452,37.503,106.677585,26.408588,900000132329026,,
贵阳地铁,轨道交通3号线,花溪南站,0.721,38.224,106.676155,26.402231,900000132329027,,
贵阳地铁,轨道交通3号线,浪风关,1.102,39.326,106.676923,26.392348,900000132329028,,
贵阳地铁,轨道交通3号线,桐木岭(省委党校),1.483,40.809,106.680366,26.379374,900000132329029,,
