系统,线路,from_station,to_station,from_id,to_id,distance(km),year of segment opening
贵阳地铁,轨道交通S1线,皂角坝,贵安站,900000172285001,900000172285002,1.789,
贵阳地铁,轨道交通S1线,贵安站,大科城,900000172285002,900000172285003,1.41,
贵阳地铁,轨道交通S1线,大科城,数谷大道,900000172285003,900000172285004,0.917,
贵阳地铁,轨道交通S1线,数谷大道,星月湖,900000172285004,900000172285005,2.114,
贵阳地铁,轨道交通S1线,星月湖,大龙井,900000172285005,900000172285006,1.779,
贵阳地铁,轨道交通S1线,大龙井,天河潭,900000172285006,900000172285007,3.649,
贵阳地铁,轨道交通S1线,天河潭,石板哨,900000172285007,900000172285008,5.732,
贵阳地铁,轨道交通S1线,石板哨,金竹,900000172285008,900000172285009,2.872,
贵阳地铁,轨道交通S1线,金竹,中曹司,900000172285009,900000132329020,2.697,
贵阳地铁,轨道交通S1线,中曹司,锦江路,900000132329020,900000172285011,2.372,
贵阳地铁,轨道交通S1线,锦江路,小河,900000172285011,900000172285012,1.189,
贵阳地铁,轨道交通S1线,小河,望城坡,900000172285012,900000068716035,1.944,
