系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
福州地铁,地铁6号线,潘墩,0.0,0.0,119.357766,26.020812,900000076581025,,
福州地铁,地铁6号线,林浦,0.93,0.93,119.365369,26.015993,900000076581026,,
福州地铁,地铁6号线,樟岚,2.637,3.567,119.389454,26.006301,900000076581027,,
福州地铁,地铁6号线,梁厝,2.892,6.459,119.415109,25.994261,350100020612042,,
福州地铁,地铁6号线,下洋,1.254,7.713,119.420776,25.984204,350100020612043,,
福州地铁,地铁6号线,营前,6.155,13.868,119.474237,25.956739,900000076581006,,
福州地铁,地铁6号线,航城,1.782,15.65,119.491172,25.951756,900000076581007,,
福州地铁,地铁6号线,郑和,1.388,17.038,119.503077,25.958179,900000076581008,,
福州地铁,地铁6号线,十洋,1.214,18.252,119.515221,25.958195,900000076581009,,
福州地铁,地铁6号线,吴航,1.577,19.829,119.528927,25.951181,900000076581010,,
福州地铁,地铁6号线,鹤上,1.525,21.354,119.538539,25.940531,900000076581011,,
福州地铁,地铁6号线,沙京,1.344,22.698,119.546560,25.930828,900000076581012,,
福州地铁,地铁6号线,莲花,2.768,25.466,119.571059,25.919240,900000076581013,,
福州地铁,地铁6号线,下吴,1.394,26.86,119.582616,25.912233,900000076581014,,
福州地铁,地铁6号线,壶井,1.296,28.156,119.593335,25.905685,900000076581015,,
福州地铁,地铁6号线,万寿,1.127,29.283,119.602630,25.899952,900000076581016,,
