系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
福州地铁,地铁1号线,象峰,0.0,0.0,119.329640,26.143430,350100020612029,,
福州地铁,地铁1号线,秀山,1.375,1.375,119.321016,26.133785,350100020612030,,
福州地铁,地铁1号线,罗汉山,0.896,2.271,119.318370,26.126086,350100020612031,,
福州地铁,地铁1号线,福州火车站,1.458,3.729,119.318133,26.112978,350100020612032,,
福州地铁,地铁1号线,斗门,1.094,4.823,119.313723,26.103973,350100020612033,,
福州地铁,地铁1号线,树兜,0.726,5.549,119.306675,26.102362,350100020612034,,
福州地铁,地铁1号线,屏山,1.178,6.727,119.297038,26.096256,350100020612035,,
福州地铁,地铁1号线,东街口,1.166,7.893,119.299259,26.085960,350100020612036,,
福州地铁,地铁1号线,南门兜,1.149,9.042,119.303197,26.076250,350100020612037,,
福州地铁,地铁1号线,茶亭,0.796,9.838,119.304376,26.069167,350100020612038,,
福州地铁,地铁1号线,达道,1.461,11.299,119.309855,26.056982,350100020612039,,
福州地铁,地铁1号线,上藤,1.824,13.123,119.320579,26.043708,350100020612040,,
福州地铁,地铁1号线,三叉街,1.165,14.288,119.326693,26.034785,350100020612014,,
福州地铁,地铁1号线,白湖亭,1.306,15.594,119.335262,26.025916,350100020612015,,
福州地铁,地铁1号线,葫芦阵,1.283,16.877,119.343550,26.017109,350100020612016,,
福州地铁,地铁1号线,黄山,0.932,17.809,119.348788,26.010176,350100020612017,,
福州地铁,地铁1号线,排下,1.087,18.896,119.354008,26.001603,350100020612018,,
福州地铁,地铁1号线,城门,0.867,19.763,119.360220,25.996158,350100020612019,,
福州地铁,地铁1号线,三角埕,1.004,20.767,119.368306,25.990796,350100020612020,,
福州地铁,地铁1号线,胪雷,1.37,22.137,119.380086,25.984504,350100020612021,,
福州地铁,地铁1号线,福州火车南站,1.197,23.334,119.391878,25.986372,350100020612022,,
福州地铁,地铁1号线,安平,1.228,24.562,119.402224,25.992335,350100020612041,,
福州地铁,地铁1号线,梁厝,1.306,25.868,119.415109,25.994261,350100020612042,,
福州地铁,地铁1号线,下洋,1.254,27.122,119.420776,25.984204,350100020612043,,
福州地铁,地铁1号线,三江口,0.799,27.921,119.426122,25.978861,350100020612044,,
