系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
深圳地铁,地铁5号线(环中线),赤湾,0.0,0.0,113.897525,22.479227,440300024058035,,
深圳地铁,地铁5号线(环中线),荔湾,2.109,2.109,113.893485,22.497821,440300024058034,,
深圳地铁,地铁5号线(环中线),铁路公园,0.671,2.78,113.889969,22.502908,440300024058033,,
深圳地铁,地铁5号线(环中线),妈湾,0.693,3.473,113.885929,22.507904,440300024058032,,
深圳地铁,地铁5号线(环中线),前湾公园,0.985,4.458,113.889552,22.516108,440300024058031,,
深圳地铁,地铁5号线(环中线),前湾,0.878,5.336,113.895455,22.521820,440300024054041,,
深圳地铁,地铁5号线(环中线),桂湾,1.199,6.535,113.897944,22.532358,440300024058029,,
深圳地铁,地铁5号线(环中线),前海湾,0.53,7.065,113.897932,22.537121,440300024056006,,
深圳地铁,地铁5号线(环中线),临海,1.181,8.246,113.889323,22.544160,440300024058027,,
深圳地铁,地铁5号线(环中线),宝华,0.748,8.994,113.885090,22.549635,440300024058026,,
深圳地铁,地铁5号线(环中线),宝安中心,0.592,9.586,113.887233,22.554575,440300024058025,,
深圳地铁,地铁5号线(环中线),翻身,0.838,10.424,113.893232,22.559690,440300024058024,,
深圳地铁,地铁5号线(环中线),灵芝,1.524,11.948,113.904158,22.568964,440300024058023,,
深圳地铁,地铁5号线(环中线),洪浪北,0.906,12.854,113.910585,22.574543,440300024058022,,
深圳地铁,地铁5号线(环中线),兴东,1.185,14.039,113.919013,22.581822,440300024058021,,
深圳地铁,地铁5号线(环中线),留仙洞,2.523,16.562,113.943543,22.580534,440300024058020,,
深圳地铁,地铁5号线(环中线),西丽,1.114,17.676,113.954396,22.580677,440300024050004,,
深圳地铁,地铁5号线(环中线),大学城,1.129,18.805,113.965307,22.581946,440300024058018,,
深圳地铁,地铁5号线(环中线),塘朗,3.642,22.447,113.999666,22.590097,440300024058017,,
深圳地铁,地铁5号线(环中线),长岭陂,1.502,23.949,114.010275,22.599395,440300024058016,,
深圳地铁,地铁5号线(环中线),深圳北站,2.398,26.347,114.030298,22.610496,440300024046002,,
深圳地铁,地铁5号线(环中线),民治,1.337,27.684,114.040850,22.617545,440300024058014,,
深圳地铁,地铁5号线(环中线),五和,2.282,29.966,114.060681,22.626833,440300024058013,,
深圳地铁,地铁5号线(环中线),坂田,1.046,31.012,114.070852,22.627483,440300024058012,,
深圳地铁,地铁5号线(环中线),杨美,0.94,31.952,114.079975,22.626777,440300024058011,,
深圳地铁,地铁5号线(环中线),上水径,2.656,34.608,114.105337,22.622046,440300024058010,,
深圳地铁,地铁5号线(环中线),下水径,0.971,35.579,114.110662,22.614833,440300024058009,,
深圳地铁,地铁5号线(环中线),长龙,0.821,36.4,114.113825,22.608053,440300024058008,,
深圳地铁,地铁5号线(环中线),布吉,0.986,37.386,114.121159,22.602330,440300024058007,,
深圳地铁,地铁5号线(环中线),百鸽笼,1.218,38.604,114.130380,22.595442,440300024058006,,
深圳地铁,地铁5号线(环中线),布心,1.79,40.394,114.138045,22.580986,440300024058005,,
深圳地铁,地铁5号线(环中线),太安,0.842,41.236,114.137119,22.573466,440300024050024,,
深圳地铁,地铁5号线(环中线),怡景,1.982,43.218,114.140115,22.555856,440300024058003,,
深圳地铁,地铁5号线(环中线),黄贝岭,1.153,44.371,114.136332,22.546095,440300024058002,,
深圳地铁,地铁5号线(环中线),湖贝,1.137,45.508,114.125439,22.544286,440300024058038,,
深圳地铁,地铁5号线(环中线),东门,0.871,46.379,114.117079,22.542946,440300024058037,,
深圳地铁,地铁5号线(环中线),大剧院,0.96,47.339,114.107811,22.541800,440300024058036,,
