系统,线路,from_station,to_station,from_id,to_id,distance(km),year of segment opening
深圳地铁,地铁3号线(龙岗线),福保,益田,440300024060032,440300024060031,1.047,
深圳地铁,地铁3号线(龙岗线),益田,石厦,440300024060031,440300024050014,0.868,
深圳地铁,地铁3号线(龙岗线),石厦,购物公园,440300024050014,440300024060029,1.221,
深圳地铁,地铁3号线(龙岗线),购物公园,福田,440300024060029,440300024056002,0.629,
深圳地铁,地铁3号线(龙岗线),福田,少年宫,440300024056002,440300024060027,1.209,
深圳地铁,地铁3号线(龙岗线),少年宫,莲花村,440300024060027,440300024060026,0.787,
深圳地铁,地铁3号线(龙岗线),莲花村,华新,440300024060026,440300024050019,1.934,
深圳地铁,地铁3号线(龙岗线),华新,通新岭,440300024050019,440300024046037,0.988,
深圳地铁,地铁3号线(龙岗线),通新岭,红岭,440300024046037,440300024054005,0.858,
深圳地铁,地铁3号线(龙岗线),红岭,老街,440300024054005,440300024060022,1.35,
深圳地铁,地铁3号线(龙岗线),老街,晒布,440300024060022,440300024060021,0.81,
深圳地铁,地铁3号线(龙岗线),晒布,翠竹,440300024060021,440300024060020,1.071,
深圳地铁,地铁3号线(龙岗线),翠竹,田贝,440300024060020,440300024050023,1.233,
深圳地铁,地铁3号线(龙岗线),田贝,水贝,440300024050023,440300024060018,0.91,
深圳地铁,地铁3号线(龙岗线),水贝,草埔,440300024060018,440300024060017,1.452,
深圳地铁,地铁3号线(龙岗线),草埔,布吉,440300024060017,440300024058007,2.045,
深圳地铁,地铁3号线(龙岗线),布吉,木棉湾,440300024058007,440300024060015,1.072,
深圳地铁,地铁3号线(龙岗线),木棉湾,大芬,440300024060015,440300024060014,1.152,
深圳地铁,地铁3号线(龙岗线),大芬,丹竹头,440300024060014,440300024060013,1.171,
深圳地铁,地铁3号线(龙岗线),丹竹头,六约,440300024060013,440300024060012,3.717,
深圳地铁,地铁3号线(龙岗线),六约,塘坑,440300024060012,440300024060011,1.352,
深圳地铁,地铁3号线(龙岗线),塘坑,横岗,440300024060011,440300024060010,1.962,
深圳地铁,地铁3号线(龙岗线),横岗,永湖,440300024060010,440300024060009,1.496,
深圳地铁,地铁3号线(龙岗线),永湖,荷坳,440300024060009,440300024060008,1.693,
深圳地铁,地铁3号线(龙岗线),荷坳,大运,440300024060008,440300024060007,1.46,
深圳地铁,地铁3号线(龙岗线),大运,爱联,440300024060007,440300024060006,1.458,
深圳地铁,地铁3号线(龙岗线),爱联,吉祥,440300024060006,440300024060005,1.676,
深圳地铁,地铁3号线(龙岗线),吉祥,龙城广场,440300024060005,440300024060004,1.339,
深圳地铁,地铁3号线(龙岗线),龙城广场,南联,440300024060004,440300024060003,1.255,
深圳地铁,地铁3号线(龙岗线),南联,双龙,440300024060003,440300024060002,1.437,
深圳地铁,地铁3号线(龙岗线),双龙,梨园,440300024060002,440300024060039,0.803,
深圳地铁,地铁3号线(龙岗线),梨园,新生,440300024060039,440300024060038,1.469,
深圳地铁,地铁3号线(龙岗线),新生,坪西,440300024060038,440300024060037,1.719,
深圳地铁,地铁3号线(龙岗线),坪西,低碳城,440300024060037,440300024060036,1.115,
深圳地铁,地铁3号线(龙岗线),低碳城,白石塘,440300024060036,440300024060035,1.459,
深圳地铁,地铁3号线(龙岗线),白石塘,富坪,440300024060035,440300024060034,0.996,
深圳地铁,地铁3号线(龙岗线),富坪,坪地六联,440300024060034,440300024060033,1.372,
