系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
深圳地铁,坪山云巴1号线,比亚迪北,0.0,0.0,114.361085,22.682131,900000191216011,,
深圳地铁,坪山云巴1号线,龙背,0.599,0.599,114.359490,22.687313,900000191216010,,
深圳地铁,坪山云巴1号线,自然博物馆西,0.53,1.129,114.358206,22.691926,900000191216009,,
深圳地铁,坪山云巴1号线,未来城,0.922,2.051,114.352596,22.698404,900000191216008,,
深圳地铁,坪山云巴1号线,燕子岭,1.041,3.092,114.361529,22.702852,900000191216007,,
深圳地铁,坪山云巴1号线,综合保税区,0.718,3.81,114.361191,22.709298,900000191216006,,
深圳地铁,坪山云巴1号线,中芯国际,0.607,4.417,114.355789,22.711529,900000191216005,,
深圳地铁,坪山云巴1号线,坪山中心(云巴1号线),0.433,4.85,114.351609,22.710968,900000191216004,,
深圳地铁,坪山云巴1号线,文化聚落,0.63,5.48,114.345531,22.710164,900000191216003,,
深圳地铁,坪山云巴1号线,站前路东,0.55,6.03,114.340490,22.708480,900000191216002,,
深圳地铁,坪山云巴1号线,坪山高铁站,1.378,7.408,114.327462,22.705473,900000191216001,,
