系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
澳门轻轨,横琴线,莲花,0.0,0.0,113.56483,22.136602,900000126430006,,
澳门轻轨,横琴线,横琴,1.481,1.481,113.550454,22.136977,900000213462002,,
澳门轻轨,氹仔线,氹仔码头,0.0,0.0,113.578876,22.160074,900000126430001,,
澳门轻轨,氹仔线,机场,0.411,0.411,113.579661,22.156449,900000126430002,,
澳门轻轨,氹仔线,科大,0.818,1.229,113.575625,22.150112,900000126430003,,
澳门轻轨,氹仔线,路氹东,0.558,1.787,113.574142,22.14529,900000126430004,,
澳门轻轨,氹仔线,东亚运,0.651,2.438,113.57363,22.139456,900000126430005,,
澳门轻轨,氹仔线,协和医院,0.682,3.12,113.568327,22.135779,900000126430013,,
澳门轻轨,氹仔线,莲花,0.372,3.492,113.56483,22.136602,900000126430006,,
澳门轻轨,氹仔线,路氹西,0.646,4.138,113.56287,22.142123,900000126430007,,
澳门轻轨,氹仔线,排角,0.734,4.872,113.559544,22.147957,900000126430008,,
澳门轻轨,氹仔线,运动场,0.472,5.344,113.556898,22.151425,900000126430009,,
澳门轻轨,氹仔线,马会,0.565,5.909,113.5523,22.15419,900000126430010,,
澳门轻轨,氹仔线,海洋,0.612,6.521,113.546401,22.154891,900000126430011,,
澳门轻轨,氹仔线,妈阁,3.088,9.609,113.534903,22.180541,900000126430012,,
澳门轻轨,石排湾线,协和医院,0.0,0.0,113.568327,22.135779,900000126430013,,
澳门轻轨,石排湾线,石排湾,0.828,0.828,113.566708,22.128488,900000213458002,,
