系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
大连地铁,地铁12号线,河口,0.0,0.0,121.513572,38.843476,210200021329011,,
大连地铁,地铁12号线,蔡大岭,1.832,1.832,121.494729,38.850961,210200021329003,,
大连地铁,地铁12号线,黄泥川,4.0,5.832,121.448955,38.855817,210200021329004,,
大连地铁,地铁12号线,龙王塘,4.534,10.366,121.403379,38.835756,210200021329005,,
大连地铁,地铁12号线,塔河湾,5.527,15.893,121.341534,38.823517,210200021329006,,
大连地铁,地铁12号线,旅顺,8.012,23.905,121.252812,38.843909,210200021329007,,
大连地铁,地铁12号线,铁山,8.007,31.912,121.177659,38.801994,210200021329010,,
大连地铁,地铁12号线,旅顺新港,2.882,34.794,121.144988,38.806869,210200021329009,,
大连地铁,地铁13号线,普兰店振兴街,0.0,0.0,121.924057,39.432083,900000113424001,,
大连地铁,地铁13号线,普兰店开发区,3.083,3.083,121.949244,39.412332,900000113424002,,
大连地铁,地铁13号线,海湾高中,1.495,4.578,121.946613,39.399042,900000113424003,,
大连地铁,地铁13号线,大医三院,1.761,6.339,121.934112,39.386497,900000113424004,,
大连地铁,地铁13号线,长店堡,3.27,9.609,121.897125,39.37959,900000113424005,,
大连地铁,地铁13号线,石河北海,3.71,13.319,121.862484,39.359692,900000113424006,,
大连地铁,地铁13号线,普湾体育场,1.985,15.304,121.839482,39.358163,900000113424007,,
大连地铁,地铁13号线,石河黄旗,3.771,19.075,121.820923,39.327436,900000113424008,,
大连地铁,地铁13号线,三十里堡,7.591,26.666,121.784808,39.265152,900000113424009,,
大连地铁,地铁13号线,二十里堡,7.98,34.646,121.756796,39.196747,900000113424010,,
大连地铁,地铁13号线,十三里,2.654,37.3,121.758494,39.172915,900000113424011,,
大连地铁,地铁13号线,九里,3.068,40.368,121.74216,39.148399,210200021335002,,
大连地铁,地铁1号线,姚家,0.0,0.0,121.619355,39.023335,210200021331002,,
大连地铁,地铁1号线,大连北站,1.38,1.38,121.607802,39.014758,210200021331003,,
大连地铁,地铁1号线,华北路,1.382,2.762,121.594002,39.008465,210200021331004,,
大连地铁,地铁1号线,华南北,1.135,3.897,121.586203,39.000251,210200021331005,,
大连地铁,地铁1号线,华南广场,1.192,5.089,121.586503,38.989534,210200021331023,,
大连地铁,地铁1号线,千山路,1.229,6.318,121.581709,38.979133,210200021331006,,
大连地铁,地铁1号线,松江路,1.184,7.502,121.577949,38.968898,210200021331007,,
大连地铁,地铁1号线,东纬路,1.413,8.915,121.580125,38.956306,210200021331008,,
大连地铁,地铁1号线,春柳,2.267,11.182,121.58239,38.935994,210200021331009,,
大连地铁,地铁1号线,香工街,0.776,11.958,121.588785,38.931104,210200021331010,,
大连地铁,地铁1号线,中长街,0.851,12.809,121.592008,38.923872,210200021331011,,
大连地铁,地铁1号线,兴工街,0.833,13.642,121.588627,38.916854,210200021331012,,
大连地铁,地铁1号线,西安路,0.841,14.483,121.587,38.9094,210200021331013,,
大连地铁,地铁1号线,富国街,1.196,15.679,121.584703,38.898792,210200021331014,,
大连地铁,地铁1号线,会展中心,0.822,16.501,121.58576,38.891444,210200021331024,,
大连地铁,地铁1号线,星海广场,0.811,17.312,121.582468,38.884617,210200021331025,,
大连地铁,地铁1号线,大医二院,1.097,18.409,121.57051,38.88136,210200021331026,,
大连地铁,地铁1号线,黑石礁,1.356,19.765,121.557527,38.874543,210200021331027,,
大连地铁,地铁1号线,学苑广场,1.033,20.798,121.545596,38.874769,210200021331028,,
大连地铁,地铁1号线,海事大学,1.366,22.164,121.534513,38.866029,210200021331029,,
大连地铁,地铁1号线,七贤岭,1.179,23.343,121.527401,38.856992,210200021331030,,
大连地铁,地铁1号线,河口,1.922,25.265,121.513572,38.843476,210200021329011,,
大连地铁,地铁2号线,大连北站,0.0,0.0,121.607802,39.014758,210200021331003,,
大连地铁,地铁2号线,南关岭,1.671,1.671,121.588918,39.018005,210200021333037,,
大连地铁,地铁2号线,体育中心,1.511,3.182,121.571624,39.016002,210200021333038,,
大连地铁,地铁2号线,卫生中心,1.265,4.447,121.55703,39.015062,210200021333039,,
大连地铁,地铁2号线,后革,1.242,5.689,121.542653,39.014913,210200021333040,,
大连地铁,地铁2号线,革镇堡,1.333,7.022,121.529956,39.008097,210200021333041,,
大连地铁,地铁2号线,中革,1.226,8.248,121.522284,38.998817,210200021333042,,
大连地铁,地铁2号线,前革,1.779,10.027,121.518075,38.983157,210200021333043,,
大连地铁,地铁2号线,辛寨子,1.365,11.392,121.515132,38.971093,210200021333035,,
大连地铁,地铁2号线,机场,2.426,13.818,121.540484,38.961743,210200021333011,,
大连地铁,地铁2号线,虹港路,0.699,14.517,121.543076,38.955789,210200021333012,,
大连地铁,地铁2号线,虹锦路,0.994,15.511,121.540146,38.947149,210200021333013,,
大连地铁,地铁2号线,红旗西路,2.232,17.743,121.533457,38.927759,210200021333014,,
大连地铁,地铁2号线,湾家,0.811,18.554,121.541876,38.924548,210200021333015,,
大连地铁,地铁2号线,马栏广场,1.21,19.764,121.554623,38.920078,210200021333016,,
大连地铁,地铁2号线,辽师大,0.934,20.698,121.564077,38.916019,210200021333017,,
大连地铁,地铁2号线,交通大学,0.751,21.449,121.57177,38.912891,210200021333030,,
大连地铁,地铁2号线,西安路,1.374,22.823,121.587,38.9094,210200021331013,,
大连地铁,地铁2号线,联合路,0.976,23.799,121.596452,38.914197,210200021333020,,
大连地铁,地铁2号线,人民广场,1.264,25.063,121.610339,38.910677,210200021333021,,
大连地铁,地铁2号线,一二九街,1.093,26.156,121.622608,38.913014,210200021333022,,
大连地铁,地铁2号线,青泥洼桥,0.872,27.028,121.631329,38.916949,210200021333023,,
大连地铁,地铁2号线,友好广场,0.621,27.649,121.637633,38.919626,210200021333024,,
大连地铁,地铁2号线,中山广场,0.582,28.231,121.643895,38.921551,210200021333025,,
大连地铁,地铁2号线,港湾广场,1.519,29.75,121.660174,38.926683,210200021333026,,
大连地铁,地铁2号线,会议中心,1.349,31.099,121.675493,38.924416,210200021333027,,
大连地铁,地铁2号线,东港,1.316,32.415,121.689681,38.920149,210200021333032,,
大连地铁,地铁2号线,东海,1.273,33.688,121.70293,38.915165,210200021333033,,
大连地铁,地铁2号线,海之韵,1.181,34.869,121.715485,38.910999,210200021333034,,
大连地铁,地铁3号线,大连站,0.0,0.0,121.629409,38.923155,210200031346002,,
大连地铁,地铁3号线,香炉礁,2.28,2.28,121.604,38.9286,210200031346003,,
大连地铁,地铁3号线,金家街,4.362,6.642,121.602,38.9678,210200031346004,,
大连地铁,地铁3号线,泉水,3.955,10.597,121.617,39.0014,210200031346005,,
大连地铁,地铁3号线,后盐,2.851,13.448,121.637711,39.021362,210200031346006,,
大连地铁,地铁3号线,大连湾,6.436,19.884,121.71,39.0354,210200031346007,,
大连地铁,地铁3号线,金马路,3.308,23.192,121.744,39.0491,210200031346008,,
大连地铁,地铁3号线,开发区,2.723,25.915,121.775,39.0536,210200031346009,,
大连地铁,地铁3号线,保税区,2.481,28.396,121.802372,39.060374,210200031346010,,
大连地铁,地铁3号线,双D港,5.993,34.389,121.871669,39.063423,210200031346011,,
大连地铁,地铁3号线,小窑湾,2.781,37.17,121.899002,39.076655,210200031346012,,
大连地铁,地铁3号线,金石滩,9.299,46.469,122.005959,39.08665,210200031346013,,
大连地铁,地铁3号线支线,九里,0.0,0.0,121.74216,39.148399,210200021335002,,
大连地铁,地铁3号线支线,十九局,2.337,2.337,121.730192,39.12954,210200021335003,,
大连地铁,地铁3号线支线,和平路,2.462,4.799,121.725334,39.107724,210200031356004,,
大连地铁,地铁3号线支线,东山路,2.017,6.816,121.73746,39.092221,210200031356005,,
大连地铁,地铁3号线支线,鸿玮澜山,1.622,8.438,121.751,39.0821,210200031354011,,
大连地铁,地铁3号线支线,通世泰,2.089,10.527,121.767,39.068,210200031354010,,
大连地铁,地铁3号线支线,开发区,1.744,12.271,121.775,39.0536,210200031346009,,
大连地铁,地铁5号线,后关,0.0,0.0,121.636867,39.052635,900000094223001,,
大连地铁,地铁5号线,后盐,3.478,3.478,121.637711,39.021362,210200031346006,,
大连地铁,地铁5号线,龙华路,0.821,4.299,121.639339,39.014091,900000094223003,,
大连地铁,地铁5号线,泉水东,0.922,5.221,121.635987,39.006218,900000094223004,,
大连地铁,地铁5号线,中华东路,1.166,6.387,121.639637,38.996124,900000094223005,,
大连地铁,地铁5号线,甘北路,1.894,8.281,121.631594,38.980282,900000094223006,,
大连地铁,地铁5号线,甘井子街,0.811,9.092,121.626949,38.973941,900000094223007,,
大连地铁,地铁5号线,梭鱼湾,1.269,10.361,121.625931,38.962558,900000094223008,,
大连地铁,地铁5号线,梭鱼湾南,1.127,11.488,121.619513,38.953732,900000094223009,,
大连地铁,地铁5号线,大连站,3.506,14.994,121.629409,38.923155,210200031346002,,
大连地铁,地铁5号线,青泥洼桥,0.71,15.704,121.631329,38.916949,210200021333023,,
大连地铁,地铁5号线,劳动公园,1.015,16.719,121.63976,38.910607,900000094223012,,
大连地铁,地铁5号线,石葵路,1.199,17.918,121.644947,38.900604,900000094223013,,
大连地铁,地铁5号线,青云街,0.777,18.695,121.6488,38.894294,900000094223018,,
大连地铁,地铁5号线,桃源,0.81,19.505,121.651492,38.887321,900000094223014,,
大连地铁,地铁5号线,秀月街,0.814,20.319,121.659474,38.883452,900000094223015,,
大连地铁,地铁5号线,虎滩公园,1.364,21.683,121.673658,38.87811,900000094223016,,
大连地铁,地铁5号线,虎滩新区,1.067,22.75,121.685983,38.877975,900000094223017,,
大连地铁,地铁九里线,和平路,0.0,0.0,121.725334,39.107724,210200031356004,,
大连地铁,地铁九里线,东山路,2.017,2.017,121.73746,39.092221,210200031356005,,
大连地铁,地铁九里线,鸿玮澜山,1.622,3.639,121.751,39.0821,210200031354011,,
大连地铁,地铁九里线,通世泰,2.089,5.728,121.767,39.068,210200031354010,,
大连地铁,地铁九里线,开发区,1.744,7.472,121.775,39.0536,210200031346009,,
大连地铁,地铁九里线,金马路,2.723,10.195,121.744,39.0491,210200031346008,,
大连地铁,地铁九里线,大连湾,3.308,13.503,121.71,39.0354,210200031346007,,
大连地铁,地铁九里线,后盐,6.436,19.939,121.637711,39.021362,210200031346006,,
大连地铁,地铁九里线,泉水,2.851,22.79,121.617,39.0014,210200031346005,,
大连地铁,地铁九里线,金家街,3.955,26.745,121.602,38.9678,210200031346004,,
