系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
宁波轨道交通,轨道交通1号线,霞浦,0.0,0.0,121.85675,29.890445,330200021803030,,
宁波轨道交通,轨道交通1号线,长江路,1.251,1.251,121.843773,29.890703,330200021803029,,
宁波轨道交通,轨道交通1号线,中河路,1.406,2.657,121.829607,29.893725,330200021803028,,
宁波轨道交通,轨道交通1号线,松花江路,2.338,4.995,121.808583,29.904204,330200021803027,,
宁波轨道交通,轨道交通1号线,大碶,1.808,6.803,121.794673,29.893302,330200021803026,,
宁波轨道交通,轨道交通1号线,邬隘,2.387,9.19,121.782269,29.874725,330200021803025,,
宁波轨道交通,轨道交通1号线,宝幢,6.126,15.316,121.733579,29.839346,330200021803024,,
宁波轨道交通,轨道交通1号线,五乡,4.19,19.506,121.690153,29.838494,330200021803023,,
宁波轨道交通,轨道交通1号线,邱隘东,2.911,22.417,121.661441,29.846562,330200021803022,,
宁波轨道交通,轨道交通1号线,东环南路,1.27,23.687,121.650587,29.853024,330200021803021,,
宁波轨道交通,轨道交通1号线,盛莫路,1.432,25.119,121.636273,29.856445,330200021803020,,
宁波轨道交通,轨道交通1号线,福庆北路,1.194,26.313,121.624204,29.858826,330200021803019,,
宁波轨道交通,轨道交通1号线,海晏北路,0.933,27.246,121.614646,29.860128,330200021803018,,
宁波轨道交通,轨道交通1号线,世纪大道,1.225,28.471,121.602005,29.859027,330200021803017,,
宁波轨道交通,轨道交通1号线,福明路,0.887,29.358,121.593092,29.86098,330200021803016,,
宁波轨道交通,轨道交通1号线,樱花公园,1.189,30.547,121.581421,29.864427,330200021803015,,
宁波轨道交通,轨道交通1号线,舟孟北路,0.78,31.327,121.574006,29.867239,330200021803014,,
宁波轨道交通,轨道交通1号线,江厦桥东,0.893,32.22,121.565095,29.86941,330200021803013,,
宁波轨道交通,轨道交通1号线,东门口,0.96,33.18,121.555432,29.871481,330200021803012,,
宁波轨道交通,轨道交通1号线,鼓楼,0.679,33.859,121.54897,29.873914,330200021780013,,
宁波轨道交通,轨道交通1号线,西门口,0.878,34.737,121.539928,29.874847,330200021803010,,
