系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
呼和浩特地铁,地铁1号线,伊利健康谷,0.0,0.0,111.575004,40.784834,900000077532001,,
呼和浩特地铁,地铁1号线,西二环路,1.806,1.806,111.592055,40.794695,900000077532020,,
呼和浩特地铁,地铁1号线,孔家营,1.208,3.014,111.604646,40.799909,900000077532002,,
呼和浩特地铁,地铁1号线,呼钢南路,1.167,4.181,111.616787,40.804968,900000077532003,,
呼和浩特地铁,地铁1号线,西龙王庙,1.459,5.64,111.631969,40.811302,900000077532004,,
呼和浩特地铁,地铁1号线,乌兰夫纪念馆,0.928,6.568,111.641578,40.815389,900000077532005,,
呼和浩特地铁,地铁1号线,附属医院,1.235,7.803,111.655512,40.818873,900000077532006,,
呼和浩特地铁,地铁1号线,新华广场,1.079,8.882,111.668066,40.820864,900000077532007,,
呼和浩特地铁,地铁1号线,人民会堂,0.741,9.623,111.676241,40.823344,900000077532008,,
呼和浩特地铁,地铁1号线,将军衙署,1.111,10.734,111.688900,40.826185,900000077532019,,
呼和浩特地铁,地铁1号线,艺术学院,0.958,11.692,111.699710,40.828903,900000077532009,,
呼和浩特地铁,地铁1号线,东影路,0.805,12.497,111.708870,40.830989,900000077532010,,
呼和浩特地铁,地铁1号线,内蒙古展览馆,1.019,13.516,111.720493,40.833566,900000077532011,,
呼和浩特地铁,地铁1号线,内蒙古博物院,0.997,14.513,111.731866,40.836071,900000077532012,,
呼和浩特地铁,地铁1号线,市政府,1.349,15.862,111.747265,40.839462,900000077532013,,
呼和浩特地铁,地铁1号线,呼和浩特东站,1.934,17.796,111.767643,40.847519,900000077532014,,
呼和浩特地铁,地铁1号线,后不塔气,1.161,18.957,111.781405,40.848302,900000077532015,,
呼和浩特地铁,地铁1号线,什兰岱,1.678,20.635,111.800674,40.852205,900000077532016,,
呼和浩特地铁,地铁1号线,白塔西,0.974,21.609,111.811751,40.854772,900000077532017,,
呼和浩特地铁,地铁1号线,坝堰(机场),1.126,22.735,111.824553,40.857728,900000077532018,,
