系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
港铁,荃湾线,荃湾,0.0,0.0,114.122740,22.371084,810000020823017,,
港铁,荃湾线,大窝口,0.81,0.81,114.130001,22.368253,810000020823016,,
港铁,荃湾线,葵兴,1.069,1.879,114.136267,22.360587,810000020823015,,
港铁,荃湾线,葵芳,0.771,2.65,114.133050,22.354319,810000020823014,,
港铁,荃湾线,荔景,0.95,3.6,114.131105,22.345970,810000020807005,,
港铁,荃湾线,美孚,1.527,5.127,114.141416,22.336083,810000020819006,,
港铁,荃湾线,荔枝角,1.226,6.353,114.153234,22.334655,810000020823011,,
港铁,荃湾线,长沙湾,0.861,7.214,114.161326,22.332675,810000020823010,,
港铁,荃湾线,深水埗,0.803,8.017,114.167342,22.328073,810000020823009,,
港铁,荃湾线,太子,0.912,8.929,114.173219,22.321937,810000020821004,,
港铁,荃湾线,旺角,0.577,9.506,114.174280,22.316842,810000020821003,,
港铁,荃湾线,油麻地,0.745,10.251,114.175658,22.310264,810000020821002,,
港铁,荃湾线,佐敦,0.911,11.162,114.176627,22.302123,810000020823005,,
港铁,荃湾线,尖沙咀,0.83,11.992,114.177190,22.294678,810000020823004,,
港铁,荃湾线,金钟,2.141,14.133,114.170494,22.276448,810000020809014,,
港铁,荃湾线,中环,0.719,14.852,114.164061,22.278969,810000020817014,,
